# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 14:01:46 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427948 PHEASANT BRANCH AT MIDDLETON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427948
#            TS   parameter     statistic     Description
#        154983       00060     00003     Discharge, cubic feet per second (Mean)
#        154986       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154988       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154990       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        154991       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        154992       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        154993       00045     00006     Precipitation, total, inches (Sum)
#        154994       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154995       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154996       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154997       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154999       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        155001       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154983_00060_00003	154983_00060_00003_cd	154986_00671_00003	154986_00671_00003_cd	154988_00665_00003	154988_00665_00003_cd	154990_00095_00001	154990_00095_00001_cd	154991_00095_00002	154991_00095_00002_cd	154992_00095_00003	154992_00095_00003_cd	154993_00045_00006	154993_00045_00006_cd	154994_00010_00001	154994_00010_00001_cd	154995_00010_00002	154995_00010_00002_cd	154996_00010_00003	154996_00010_00003_cd	154997_00631_00003	154997_00631_00003_cd	154999_00625_00003	154999_00625_00003_cd	155001_00608_00003	155001_00608_00003_cd
USGS	05427948	2001-06-18	14.0	A			0.315	A																				
USGS	05427948	2001-06-19	7.70	A			0.323	A																				
USGS	05427948	2001-06-20	4.20	A			0.270	A																				
USGS	05427948	2001-06-21	3.90	A			0.237	A																				
USGS	05427948	2001-06-22	3.60	A			0.205	A																				
USGS	05427948	2001-06-23	3.30	A			0.193	A																				
USGS	05427948	2001-06-24	3.10	A			0.184	A																				
USGS	05427948	2001-06-25	3.00	A			0.176	A																				
USGS	05427948	2001-06-26	2.90	A			0.168	A																				
USGS	05427948	2001-06-27	2.80	A			0.165	A																				
USGS	05427948	2001-06-28	2.70	A			0.164	A																				
USGS	05427948	2001-06-29	2.60	A			0.162	A																				
USGS	05427948	2001-06-30	2.50	A			0.160	A																				
USGS	05427948	2001-07-01	2.40	A			0.159	A																				
USGS	05427948	2001-07-02	2.30	A			0.158	A																				
USGS	05427948	2001-07-03	2.30	A			0.156	A																				
USGS	05427948	2001-07-04	2.30	A			0.155	A																				
USGS	05427948	2001-07-05	2.20	A			0.154	A																				
USGS	05427948	2001-07-06	2.20	A			0.152	A																				
USGS	05427948	2001-07-07	2.20	A			0.151	A																				
USGS	05427948	2001-07-08	2.20	A			0.150	A																				
USGS	05427948	2001-07-09	2.10	A			0.149	A																				
USGS	05427948	2001-07-10	2.00	A			0.147	A																				
USGS	05427948	2001-07-11	1.90	A			0.146	A																				
USGS	05427948	2001-07-12	1.90	A			0.147	A																				
USGS	05427948	2001-07-13	1.90	A			0.148	A																				
USGS	05427948	2001-07-14	1.90	A			0.148	A																				
USGS	05427948	2001-07-15	1.80	A			0.149	A																				
USGS	05427948	2001-07-16	1.70	A			0.150	A																				
USGS	05427948	2001-07-17	4.10	A			0.307	A																				
USGS	05427948	2001-07-18	2.30	A			0.435	A																				
USGS	05427948	2001-07-19	2.00	A			0.329	A																				
USGS	05427948	2001-07-20	1.90	A			0.256	A																				
USGS	05427948	2001-07-21	1.80	A			0.236	A																				
USGS	05427948	2001-07-22	1.90	A			0.218	A																				
USGS	05427948	2001-07-23	2.00	A			0.203	A																				
USGS	05427948	2001-07-24	1.80	A			0.202	A																				
USGS	05427948	2001-07-25	2.50	A			0.212	A																				
USGS	05427948	2001-07-26	1.80	A			0.199	A																				
USGS	05427948	2001-07-27	1.70	A			0.196	A																				
USGS	05427948	2001-07-28	1.80	A			0.194	A																				
USGS	05427948	2001-07-29	1.80	A			0.192	A																				
USGS	05427948	2001-07-30	1.70	A			0.190	A																				
USGS	05427948	2001-07-31	1.60	A			0.188	A																				
USGS	05427948	2001-08-01	16.0	A			0.299	A																				
USGS	05427948	2001-08-02	566	A			1.29	A																				
USGS	05427948	2001-08-03	76.0	A			1.13	A																				
USGS	05427948	2001-08-04	18.0	A			0.834	A																				
USGS	05427948	2001-08-05	11.0	A			0.751	A																				
USGS	05427948	2001-08-06	7.30	A			0.679	A																				
USGS	05427948	2001-08-07	4.80	A			0.576	A																				
USGS	05427948	2001-08-08	3.70	A			0.474	A																				
USGS	05427948	2001-08-09	3.70	A			0.390	A																				
USGS	05427948	2001-08-10	3.50	A			0.327	A																				
USGS	05427948	2001-08-11	3.00	A			0.295	A																				
USGS	05427948	2001-08-12	2.80	A			0.268	A																				
USGS	05427948	2001-08-13	3.20	A			0.243	A																				
USGS	05427948	2001-08-14	2.70	A			0.228	A																				
USGS	05427948	2001-08-15	2.70	A			0.220	A																				
USGS	05427948	2001-08-16	3.70	A			0.211	A																				
USGS	05427948	2001-08-17	2.70	A			0.203	A																				
USGS	05427948	2001-08-18	2.50	A			0.195	A																				
USGS	05427948	2001-08-19	2.40	A			0.188	A																				
USGS	05427948	2001-08-20	2.20	A			0.180	A																				
USGS	05427948	2001-08-21	2.20	A			0.173	A																				
USGS	05427948	2001-08-22	3.70	A			0.167	A																				
USGS	05427948	2001-08-23	2.90	A			0.160	A																				
USGS	05427948	2001-08-24	2.50	A			0.154	A																				
USGS	05427948	2001-08-25	36.0	A			0.527	A																				
USGS	05427948	2001-08-26	17.0	A			0.546	A																				
USGS	05427948	2001-08-27	6.70	A			0.338	A																				
USGS	05427948	2001-08-28	4.10	A			0.290	A																				
USGS	05427948	2001-08-29	3.30	A			0.278	A																				
USGS	05427948	2001-08-30	2.90	A			0.248	A																				
USGS	05427948	2001-08-31	2.80	A			0.218	A																				
USGS	05427948	2001-09-01	2.70	A			0.191	A																				
USGS	05427948	2001-09-02	2.50	A			0.175	A																				
USGS	05427948	2001-09-03	2.40	A			0.170	A																				
USGS	05427948	2001-09-04	2.30	A			0.165	A																				
USGS	05427948	2001-09-05	2.20	A			0.161	A																				
USGS	05427948	2001-09-06	2.30	A			0.157	A																				
USGS	05427948	2001-09-07	5.80	A			0.186	A																				
USGS	05427948	2001-09-08	18.0	A			0.267	A																				
USGS	05427948	2001-09-09	12.0	A			0.254	A																				
USGS	05427948	2001-09-10	11.0	A			0.478	A																				
USGS	05427948	2001-09-11	4.70	A			0.358	A																				
USGS	05427948	2001-09-12	3.50	A			0.230	A																				
USGS	05427948	2001-09-13	3.10	A			0.179	A																				
USGS	05427948	2001-09-14	2.90	A			0.176	A																				
USGS	05427948	2001-09-15	2.80	A			0.174	A																				
USGS	05427948	2001-09-16	2.70	A			0.172	A																				
USGS	05427948	2001-09-17	4.20	A			0.184	A																				
USGS	05427948	2001-09-18	3.50	A			0.174	A																				
USGS	05427948	2001-09-19	21.0	A			0.357	A																				
USGS	05427948	2001-09-20	12.0	A			0.454	A																				
USGS	05427948	2001-09-21	10.0	A			0.365	A																				
USGS	05427948	2001-09-22	5.80	A			0.303	A																				
USGS	05427948	2001-09-23	80.0	A			0.845	A																				
USGS	05427948	2001-09-24	24.0	A			0.648	A																				
USGS	05427948	2001-09-25	9.70	A			0.396	A																				
USGS	05427948	2001-09-26	6.40	A			0.247	A																				
USGS	05427948	2001-09-27	5.00	A			0.211	A																				
USGS	05427948	2001-09-28	4.30	A			0.198	A																				
USGS	05427948	2001-09-29	3.80	A			0.185	A																				
USGS	05427948	2001-09-30	3.50	A			0.173	A																				
USGS	05427948	2001-10-01	3.30	A			0.151	A																				
USGS	05427948	2001-10-02	3.20	A			0.150	A																				
USGS	05427948	2001-10-03	2.90	A			0.149	A																				
USGS	05427948	2001-10-04	3.00	A			0.147	A																				
USGS	05427948	2001-10-05	2.90	A			0.146	A																				
USGS	05427948	2001-10-06	2.90	A			0.145	A																				
USGS	05427948	2001-10-07	2.70	A			0.144	A																				
USGS	05427948	2001-10-08	2.70	A			0.142	A																				
USGS	05427948	2001-10-09	2.70	A			0.141	A																				
USGS	05427948	2001-10-10	3.10	A			0.140	A																				
USGS	05427948	2001-10-11	2.90	A			0.139	A																				
USGS	05427948	2001-10-12	2.80	A			0.138	A																				
USGS	05427948	2001-10-13	3.40	A			0.149	A																				
USGS	05427948	2001-10-14	3.10	A			0.145	A																				
USGS	05427948	2001-10-15	2.90	A			0.133	A																				
USGS	05427948	2001-10-16	2.70	A			0.122	A																				
USGS	05427948	2001-10-17	2.60	A			0.113	A																				
USGS	05427948	2001-10-18	2.70	A			0.106	A																				
USGS	05427948	2001-10-19	2.60	A			0.105	A																				
USGS	05427948	2001-10-20	2.50	A			0.104	A																				
USGS	05427948	2001-10-21	2.60	A			0.102	A																				
USGS	05427948	2001-10-22	12.0	A			0.234	A																				
USGS	05427948	2001-10-23	39.0	A			0.710	A																				
USGS	05427948	2001-10-24	12.0	A			0.448	A																				
USGS	05427948	2001-10-25	8.10	A			0.359	A																				
USGS	05427948	2001-10-26	5.20	A			0.285	A																				
USGS	05427948	2001-10-27	4.00	A			0.220	A																				
USGS	05427948	2001-10-28	3.60	A			0.171	A																				
USGS	05427948	2001-10-29	3.50	A			0.134	A																				
USGS	05427948	2001-10-30	3.30	A			0.115	A																				
USGS	05427948	2001-10-31	3.20	A			0.102	A																				
USGS	05427948	2001-11-01	3.20	A			0.0890	A																				
USGS	05427948	2001-11-02	3.00	A			0.0850	A																				
USGS	05427948	2001-11-03	2.90	A			0.0850	A																				
USGS	05427948	2001-11-04	2.90	A			0.0840	A																				
USGS	05427948	2001-11-05	2.80	A			0.0840	A																				
USGS	05427948	2001-11-06	2.80	A			0.0840	A																				
USGS	05427948	2001-11-07	2.80	A			0.0830	A																				
USGS	05427948	2001-11-08	2.80	A			0.0830	A																				
USGS	05427948	2001-11-09	2.80	A			0.0830	A																				
USGS	05427948	2001-11-10	2.80	A			0.0830	A																				
USGS	05427948	2001-11-11	2.70	A			0.0820	A																				
USGS	05427948	2001-11-12	2.80	A			0.0840	A																				
USGS	05427948	2001-11-13	3.20	A			0.0880	A																				
USGS	05427948	2001-11-14	3.10	A			0.0890	A																				
USGS	05427948	2001-11-15	2.90	A			0.0860	A																				
USGS	05427948	2001-11-16	2.90	A			0.0820	A																				
USGS	05427948	2001-11-17	2.80	A			0.0820	A																				
USGS	05427948	2001-11-18	3.00	A			0.0850	A																				
USGS	05427948	2001-11-19	3.20	A			0.0910	A																				
USGS	05427948	2001-11-20	1.80	A			0.0780	A																				
USGS	05427948	2001-11-21	2.30	A			0.0770	A																				
USGS	05427948	2001-11-22	2.70	A			0.0770	A																				
USGS	05427948	2001-11-23	3.00	A			0.0770	A																				
USGS	05427948	2001-11-24	14.0	A			0.189	A																				
USGS	05427948	2001-11-25	13.0	A			0.250	A																				
USGS	05427948	2001-11-26	5.70	A			0.202	A																				
USGS	05427948	2001-11-27	6.10	A			0.213	A																				
USGS	05427948	2001-11-28	4.80	A			0.177	A																				
USGS	05427948	2001-11-29	4.10	A			0.148	A																				
USGS	05427948	2001-11-30	6.20	A			0.195	A																				
USGS	05427948	2001-12-01	5.70	A			0.182	A																				
USGS	05427948	2001-12-02	4.60	A			0.164	A																				
USGS	05427948	2001-12-03	3.90	A			0.148	A																				
USGS	05427948	2001-12-04	3.70	A			0.133	A																				
USGS	05427948	2001-12-05	4.70	A			0.177	A																				
USGS	05427948	2001-12-06	4.70	A			0.208	A																				
USGS	05427948	2001-12-07	3.80	A			0.171	A																				
USGS	05427948	2001-12-08	3.50	A			0.141	A																				
USGS	05427948	2001-12-09	3.20	A			0.128	A																				
USGS	05427948	2001-12-10	3.10	A			0.123	A																				
USGS	05427948	2001-12-11	3.00	A			0.118	A																				
USGS	05427948	2001-12-12	4.10	A			0.138	A																				
USGS	05427948	2001-12-13	9.90	A			0.247	A																				
USGS	05427948	2001-12-14	6.10	A			0.183	A																				
USGS	05427948	2001-12-15	4.20	A			0.151	A																				
USGS	05427948	2001-12-16	3.70	A			0.125	A																				
USGS	05427948	2001-12-17	3.60	A			0.113	A																				
USGS	05427948	2001-12-18	3.40	A			0.113	A																				
USGS	05427948	2001-12-19	3.30	A			0.113	A																				
USGS	05427948	2001-12-20	3.00	A			0.112	A																				
USGS	05427948	2001-12-21	2.90	A			0.112	A																				
USGS	05427948	2001-12-22	3.70	A			0.122	A																				
USGS	05427948	2001-12-23	3.70	A			0.143	A																				
USGS	05427948	2001-12-24	3.50	A			0.133	A																				
USGS	05427948	2001-12-25	3.00	A			0.129	A																				
USGS	05427948	2001-12-26	2.80	A			0.128	A																				
USGS	05427948	2001-12-27	2.80	A			0.127	A																				
USGS	05427948	2001-12-28	2.70	A			0.124	A																				
USGS	05427948	2001-12-29	2.60	A			0.121	A																				
USGS	05427948	2001-12-30	2.50	A			0.117	A																				
USGS	05427948	2001-12-31	2.40	A			0.114	A																				
USGS	05427948	2002-01-01	2.40	A			0.111	A																				
USGS	05427948	2002-01-02	2.30	A			0.108	A																				
USGS	05427948	2002-01-03	2.30	A			0.104	A																				
USGS	05427948	2002-01-04	2.30	A			0.102	A																				
USGS	05427948	2002-01-05	2.40	A			0.102	A																				
USGS	05427948	2002-01-06	2.40	A			0.102	A																				
USGS	05427948	2002-01-07	2.40	A			0.101	A																				
USGS	05427948	2002-01-08	2.30	A			0.101	A																				
USGS	05427948	2002-01-09	2.50	A			0.101	A																				
USGS	05427948	2002-01-10	2.50	A			0.101	A																				
USGS	05427948	2002-01-11	2.50	A			0.101	A																				
USGS	05427948	2002-01-12	2.50	A			0.100	A																				
USGS	05427948	2002-01-13	2.50	A			0.100	A																				
USGS	05427948	2002-01-14	2.50	A			0.100	A																				
USGS	05427948	2002-01-15	2.60	A			0.100	A																				
USGS	05427948	2002-01-16	2.50	A			0.100	A																				
USGS	05427948	2002-01-17	2.50	A			0.0990	A																				
USGS	05427948	2002-01-18	2.40	A			0.0990	A																				
USGS	05427948	2002-01-19	2.30	A			0.0990	A																				
USGS	05427948	2002-01-20	2.30	A			0.0990	A																				
USGS	05427948	2002-01-21	2.40	A			0.0990	A																				
USGS	05427948	2002-01-22	2.40	A			0.0980	A																				
USGS	05427948	2002-01-23	2.50	A			0.0980	A																				
USGS	05427948	2002-01-24	2.50	A			0.0980	A																				
USGS	05427948	2002-01-25	2.50	A			0.0980	A																				
USGS	05427948	2002-01-26	2.40	A			0.0980	A																				
USGS	05427948	2002-01-27	2.50	A			0.0980	A																				
USGS	05427948	2002-01-28	2.50	A			0.0970	A																				
USGS	05427948	2002-01-29	2.50	A			0.0970	A																				
USGS	05427948	2002-01-30	2.40	A			0.0970	A																				
USGS	05427948	2002-01-31	2.40	A			0.0970	A																				
USGS	05427948	2002-02-01	2.50	A			0.0970	A																				
USGS	05427948	2002-02-02	2.40	A			0.0960	A																				
USGS	05427948	2002-02-03	2.40	A			0.0960	A																				
USGS	05427948	2002-02-04	2.30	A			0.0960	A																				
USGS	05427948	2002-02-05	2.20	A			0.0960	A																				
USGS	05427948	2002-02-06	2.20	A			0.0960	A																				
USGS	05427948	2002-02-07	2.40	A			0.0950	A																				
USGS	05427948	2002-02-08	2.60	A			0.0950	A																				
USGS	05427948	2002-02-09	2.70	A			0.0950	A																				
USGS	05427948	2002-02-10	5.30	A			0.131	A																				
USGS	05427948	2002-02-11	4.20	A			0.121	A																				
USGS	05427948	2002-02-12	3.40	A			0.110	A																				
USGS	05427948	2002-02-13	3.00	A			0.106	A																				
USGS	05427948	2002-02-14	2.90	A			0.105	A																				
USGS	05427948	2002-02-15	3.00	A			0.105	A																				
USGS	05427948	2002-02-16	2.90	A			0.105	A																				
USGS	05427948	2002-02-17	2.90	A			0.105	A																				
USGS	05427948	2002-02-18	2.90	A			0.106	A																				
USGS	05427948	2002-02-19	15.0	A			0.206	A																				
USGS	05427948	2002-02-20	36.0	A			0.598	A																				
USGS	05427948	2002-02-21	22.0	A			0.793	A																				
USGS	05427948	2002-02-22	9.20	A			0.608	A																				
USGS	05427948	2002-02-23	6.50	A			0.372	A																				
USGS	05427948	2002-02-24	5.70	A			0.213	A																				
USGS	05427948	2002-02-25	5.20	A			0.161	A																				
USGS	05427948	2002-02-26	4.40	A			0.131	A																				
USGS	05427948	2002-02-27	3.80	A			0.106	A																				
USGS	05427948	2002-02-28	3.60	A			0.0870	A																				
USGS	05427948	2002-03-01	3.30	A			0.0790	A																				
USGS	05427948	2002-03-02	3.30	A			0.0780	A																				
USGS	05427948	2002-03-03	3.10	A			0.0780	A																				
USGS	05427948	2002-03-04	2.90	A			0.0780	A																				
USGS	05427948	2002-03-05	2.90	A			0.0770	A																				
USGS	05427948	2002-03-06	2.90	A			0.0770	A																				
USGS	05427948	2002-03-07	2.90	A			0.0760	A																				
USGS	05427948	2002-03-08	6.80	A			0.141	A																				
USGS	05427948	2002-03-09	26.0	A			0.460	A																				
USGS	05427948	2002-03-10	11.0	A			0.544	A																				
USGS	05427948	2002-03-11	6.40	A			0.455	A																				
USGS	05427948	2002-03-12	5.00	A			0.349	A																				
USGS	05427948	2002-03-13	4.70	A			0.266	A																				
USGS	05427948	2002-03-14	4.40	A			0.222	A																				
USGS	05427948	2002-03-15	4.00	A			0.209	A																				
USGS	05427948	2002-03-16	3.70	A			0.196	A																				
USGS	05427948	2002-03-17	3.50	A			0.184	A																				
USGS	05427948	2002-03-18	3.50	A			0.173	A																				
USGS	05427948	2002-03-19	3.50	A			0.163	A																				
USGS	05427948	2002-03-20	3.90	A			0.153	A																				
USGS	05427948	2002-03-21	3.60	A			0.144	A																				
USGS	05427948	2002-03-22	3.20	A			0.135	A																				
USGS	05427948	2002-03-23	3.20	A			0.127	A																				
USGS	05427948	2002-03-24	3.10	A			0.120	A																				
USGS	05427948	2002-03-25	3.00	A			0.113	A																				
USGS	05427948	2002-03-26	3.00	A			0.107	A																				
USGS	05427948	2002-03-27	2.90	A			0.106	A																				
USGS	05427948	2002-03-28	3.20	A			0.105	A																				
USGS	05427948	2002-03-29	3.00	A			0.105	A																				
USGS	05427948	2002-03-30	2.90	A			0.105	A																				
USGS	05427948	2002-03-31	2.90	A			0.105	A																				
USGS	05427948	2002-04-01	3.10	A			0.104	A																				
USGS	05427948	2002-04-02	3.50	A			0.104	A																				
USGS	05427948	2002-04-03	3.40	A			0.104	A																				
USGS	05427948	2002-04-04	3.20	A			0.104	A																				
USGS	05427948	2002-04-05	3.10	A			0.103	A																				
USGS	05427948	2002-04-06	3.00	A			0.103	A																				
USGS	05427948	2002-04-07	6.50	A			0.232	A																				
USGS	05427948	2002-04-08	22.0	A			0.289	A																				
USGS	05427948	2002-04-09	24.0	A			0.491	A																				
USGS	05427948	2002-04-10	9.80	A			0.388	A																				
USGS	05427948	2002-04-11	6.20	A			0.313	A																				
USGS	05427948	2002-04-12	5.80	A			0.221	A																				
USGS	05427948	2002-04-13	4.50	A			0.147	A																				
USGS	05427948	2002-04-14	4.40	A			0.118	A																				
USGS	05427948	2002-04-15	4.70	A			0.106	A																				
USGS	05427948	2002-04-16	4.00	A			0.0990	A																				
USGS	05427948	2002-04-17	3.70	A			0.0930	A																				
USGS	05427948	2002-04-18	4.40	A			0.106	A																				
USGS	05427948	2002-04-19	10.0	A			0.224	A																				
USGS	05427948	2002-04-20	5.70	A			0.116	A																				
USGS	05427948	2002-04-21	5.00	A			0.112	A																				
USGS	05427948	2002-04-22	5.70	A			0.131	A																				
USGS	05427948	2002-04-23	4.60	A			0.113	A																				
USGS	05427948	2002-04-24	4.80	A			0.130	A																				
USGS	05427948	2002-04-25	4.80	A			0.140	A																				
USGS	05427948	2002-04-26	3.80	A			0.110	A																				
USGS	05427948	2002-04-27	4.50	A			0.101	A																				
USGS	05427948	2002-04-28	12.0	A			0.184	A																				
USGS	05427948	2002-04-29	7.70	A			0.171	A																				
USGS	05427948	2002-04-30	5.00	A			0.129	A																				
USGS	05427948	2002-05-01	4.50	A			0.120	A																				
USGS	05427948	2002-05-02	9.60	A			0.199	A																				
USGS	05427948	2002-05-03	6.10	A			0.161	A																				
USGS	05427948	2002-05-04	4.30	A			0.129	A																				
USGS	05427948	2002-05-05	3.80	A			0.118	A																				
USGS	05427948	2002-05-06	3.80	A			0.116	A																				
USGS	05427948	2002-05-07	3.60	A			0.113	A																				
USGS	05427948	2002-05-08	3.40	A			0.111	A																				
USGS	05427948	2002-05-09	7.70	A			0.153	A																				
USGS	05427948	2002-05-10	5.60	A			0.141	A																				
USGS	05427948	2002-05-11	6.50	A			0.207	A																				
USGS	05427948	2002-05-12	18.0	A			0.694	A																				
USGS	05427948	2002-05-13	9.30	A			0.941	A																				
USGS	05427948	2002-05-14	5.80	A			0.797	A																				
USGS	05427948	2002-05-15	4.60	A			0.575	A																				
USGS	05427948	2002-05-16	4.10	A			0.415	A																				
USGS	05427948	2002-05-17	3.70	A			0.300	A																				
USGS	05427948	2002-05-18	3.40	A			0.236	A																				
USGS	05427948	2002-05-19	3.30	A			0.193	A																				
USGS	05427948	2002-05-20	3.30	A			0.158	A																				
USGS	05427948	2002-05-21	3.20	A			0.132	A																				
USGS	05427948	2002-05-22	3.00	A			0.129	A																				
USGS	05427948	2002-05-23	3.00	A			0.131	A																				
USGS	05427948	2002-05-24	2.90	A			0.132	A																				
USGS	05427948	2002-05-25	7.40	A			0.253	A																				
USGS	05427948	2002-05-26	6.20	A			0.257	A																				
USGS	05427948	2002-05-27	3.90	A			0.179	A																				
USGS	05427948	2002-05-28	3.60	A			0.134	A																				
USGS	05427948	2002-05-29	5.00	A			0.169	A																				
USGS	05427948	2002-05-30	3.50	A			0.117	A																				
USGS	05427948	2002-05-31	3.00	A			0.103	A																				
USGS	05427948	2002-06-01	2.80	A			0.0960	A																				
USGS	05427948	2002-06-02	2.90	A			0.0940	A																				
USGS	05427948	2002-06-03	32.0	A			0.407	A																				
USGS	05427948	2002-06-04	61.0	A			0.622	A																				
USGS	05427948	2002-06-05	25.0	A			0.705	A																				
USGS	05427948	2002-06-06	10.0	A			0.532	A																				
USGS	05427948	2002-06-07	6.40	A			0.394	A																				
USGS	05427948	2002-06-08	5.00	A			0.221	A																				
USGS	05427948	2002-06-09	4.20	A			0.121	A																				
USGS	05427948	2002-06-10	4.00	A			0.105	A																				
USGS	05427948	2002-06-11	4.70	A			0.102	A																				
USGS	05427948	2002-06-12	3.90	A			0.0990	A																				
USGS	05427948	2002-06-13	4.90	A			0.135	A																				
USGS	05427948	2002-06-14	5.20	A			0.294	A																				
USGS	05427948	2002-06-15	4.00	A			0.236	A																				
USGS	05427948	2002-06-16	3.50	A			0.194	A																				
USGS	05427948	2002-06-17	3.40	A			0.178	A																				
USGS	05427948	2002-06-18	3.30	A			0.166	A																				
USGS	05427948	2002-06-19	3.30	A			0.155	A																				
USGS	05427948	2002-06-20	3.30	A			0.148	A																				
USGS	05427948	2002-06-21	3.10	A			0.143	A																				
USGS	05427948	2002-06-22	3.00	A			0.138	A																				
USGS	05427948	2002-06-23	2.90	A			0.134	A																				
USGS	05427948	2002-06-24	2.80	A			0.130	A																				
USGS	05427948	2002-06-25	2.70	A			0.126	A																				
USGS	05427948	2002-06-26	3.60	A			0.142	A																				
USGS	05427948	2002-06-27	2.90	A			0.139	A																				
USGS	05427948	2002-06-28	2.70	A			0.135	A																				
USGS	05427948	2002-06-29	2.60	A			0.130	A																				
USGS	05427948	2002-06-30	2.50	A			0.126	A																				
USGS	05427948	2002-07-01	2.40	A			0.122	A																				
USGS	05427948	2002-07-02	2.30	A			0.118	A																				
USGS	05427948	2002-07-03	2.20	A			0.114	A																				
USGS	05427948	2002-07-04	2.00	A			0.110	A																				
USGS	05427948	2002-07-05	2.00	A			0.106	A																				
USGS	05427948	2002-07-06	2.00	A			0.101	A																				
USGS	05427948	2002-07-07	2.00	A			0.0970	A																				
USGS	05427948	2002-07-08	2.30	A			0.0990	A																				
USGS	05427948	2002-07-09	2.50	A			0.0960	A																				
USGS	05427948	2002-07-10	2.20	A			0.0840	A																				
USGS	05427948	2002-07-11	2.10	A			0.0750	A																				
USGS	05427948	2002-07-12	2.10	A			0.0730	A																				
USGS	05427948	2002-07-13	2.00	A			0.0710	A																				
USGS	05427948	2002-07-14	1.90	A			0.0700	A																				
USGS	05427948	2002-07-15	1.90	A			0.0690	A																				
USGS	05427948	2002-07-16	1.90	A			0.0670	A																				
USGS	05427948	2002-07-17	1.80	A			0.0660	A																				
USGS	05427948	2002-07-18	1.80	A			0.0660	A																				
USGS	05427948	2002-07-19	1.90	A			0.0650	A																				
USGS	05427948	2002-07-20	2.50	A			0.0780	A																				
USGS	05427948	2002-07-21	2.30	A			0.0810	A																				
USGS	05427948	2002-07-22	5.30	A			0.148	A																				
USGS	05427948	2002-07-23	3.70	A			0.111	A																				
USGS	05427948	2002-07-24	2.50	A			0.0840	A																				
USGS	05427948	2002-07-25	2.10	A			0.0830	A																				
USGS	05427948	2002-07-26	2.10	A			0.0820	A																				
USGS	05427948	2002-07-27	2.20	A			0.0820	A																				
USGS	05427948	2002-07-28	2.80	A			0.0930	A																				
USGS	05427948	2002-07-29	2.30	A			0.0860	A																				
USGS	05427948	2002-07-30	2.00	A			0.0860	A																				
USGS	05427948	2002-07-31	1.90	A			0.0850	A																				
USGS	05427948	2002-08-01	1.80	A			0.0850	A																				
USGS	05427948	2002-08-02	1.70	A			0.0840	A																				
USGS	05427948	2002-08-03	1.60	A			0.0840	A																				
USGS	05427948	2002-08-04	3.40	A			0.107	A																				
USGS	05427948	2002-08-05	2.70	A			0.0980	A																				
USGS	05427948	2002-08-06	2.20	A			0.0970	A																				
USGS	05427948	2002-08-07	1.90	A			0.0970	A																				
USGS	05427948	2002-08-08	1.90	A			0.0980	A																				
USGS	05427948	2002-08-09	2.00	A			0.105	A																				
USGS	05427948	2002-08-10	1.80	A			0.105	A																				
USGS	05427948	2002-08-11	13.0	A			0.362	A																				
USGS	05427948	2002-08-12	19.0	A			0.467	A																				
USGS	05427948	2002-08-13	15.0	A			0.399	A																				
USGS	05427948	2002-08-14	6.70	A			0.213	A																				
USGS	05427948	2002-08-15	3.40	A			0.147	A																				
USGS	05427948	2002-08-16	2.50	A			0.116	A																				
USGS	05427948	2002-08-17	3.10	A			0.113	A																				
USGS	05427948	2002-08-18	3.30	A			0.111	A																				
USGS	05427948	2002-08-19	2.50	A			0.109	A																				
USGS	05427948	2002-08-20	2.10	A			0.108	A																				
USGS	05427948	2002-08-21	7.50	A			0.218	A																				
USGS	05427948	2002-08-22	21.0	A			0.379	A																				
USGS	05427948	2002-08-23	8.70	A			0.199	A																				
USGS	05427948	2002-08-24	4.20	A			0.140	A																				
USGS	05427948	2002-08-25	3.10	A			0.126	A																				
