# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 14:01:09 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427910 SIXMILE CREEK @ COUNTY TRNK HGHWY M NR WAUNAKEE,WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427910
#            TS   parameter     statistic     Description
#        154934       00060     00003     Discharge, cubic feet per second (Mean)
#        154935       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154936       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154937       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154934_00060_00003	154934_00060_00003_cd	154935_00010_00001	154935_00010_00001_cd	154936_00010_00002	154936_00010_00002_cd	154937_00010_00003	154937_00010_00003_cd
USGS	05427910	2015-04-20	44.2	A	14.9	P	8.8	P	11.5	P
USGS	05427910	2015-04-21	42.6	A	8.8	P	5.7	P	7.1	P
USGS	05427910	2015-04-22	35.4	A	6.9	P	4.3	P	5.6	P
USGS	05427910	2015-04-23	30.9	A	11.8	P	4.0	P	7.9	P
USGS	05427910	2015-04-24	28.1	A	9.4	P	6.0	P	7.8	P
USGS	05427910	2015-04-25	29.9	A	9.5	P	6.7	P	8.0	P
USGS	05427910	2015-04-26	28.6	A	13.8	P	5.7	P	9.7	P
USGS	05427910	2015-04-27	26.7	A	15.9	P	8.0	P	12.2	P
USGS	05427910	2015-04-28	24.2	A	16.7	P	9.9	P	13.6	P
USGS	05427910	2015-04-29	24.1	A	16.1	P	10.9	P	13.7	P
USGS	05427910	2015-04-30	23.2	A	16.1	P	10.3	P	13.5	P
USGS	05427910	2015-05-01	21.6	A	16.3	P	10.4	P	13.7	P
USGS	05427910	2015-05-02	22.3	A	19.0	P	13.1	P	16.2	P
USGS	05427910	2015-05-03	22.7	A	19.2	P	14.6	P	17.1	P
USGS	05427910	2015-05-04	27.4	A	20.7	P	15.1	P	18.2	P
USGS	05427910	2015-05-05	27.1	A	18.4	P	13.4	P	15.2	P
USGS	05427910	2015-05-06	31.8	A	17.4	P	12.4	P	14.6	P
USGS	05427910	2015-05-07	29.0	A	21.4	P	14.6	P	18.0	P
USGS	05427910	2015-05-08	23.2	A	20.6	P	17.0	P	18.9	P
USGS	05427910	2015-05-09	19.8	A	19.9	P	16.6	P	18.5	P
USGS	05427910	2015-05-10	20.0	A	18.2	P	14.6	P	15.6	P
USGS	05427910	2015-05-11	23.5	A	16.8	P	13.5	P	14.8	P
USGS	05427910	2015-05-12	23.9	A	14.3	P	11.0	P	12.5	P
USGS	05427910	2015-05-13	18.1	A	15.9	P	8.9	P	12.5	P
USGS	05427910	2015-05-14	16.3	A	14.2	P	11.0	P	12.9	P
USGS	05427910	2015-05-15	18.3	A	17.7	P	13.0	P	15.2	P
USGS	05427910	2015-05-16	18.6	A	21.0	P	15.2	P	18.1	P
USGS	05427910	2015-05-17	19.1	A	21.3	P	18.1	P	19.7	P
USGS	05427910	2015-05-18	17.6	A	20.9	P	17.1	P	19.1	P
USGS	05427910	2015-05-19	16.9	A	17.1	P	13.2	P	15.3	P
USGS	05427910	2015-05-20	14.7	A	15.0	P	11.7	P	12.7	P
USGS	05427910	2015-05-21	15.2	A	17.2	P	10.4	P	14.0	P
USGS	05427910	2015-05-22	12.9	A	18.5	P	13.5	P	16.3	P
USGS	05427910	2015-05-23	13.7	A	19.9	P	15.0	P	17.7	P
USGS	05427910	2015-05-24	17.1	A	18.9	P	15.0	P	16.2	P
USGS	05427910	2015-05-25	25.1	A	20.2	P	15.1	P	17.5	P
USGS	05427910	2015-05-26	31.3	A	19.8	P	17.2	P	18.2	P
USGS	05427910	2015-05-27	40.1	A	20.9	P	17.0	P	18.8	P
USGS	05427910	2015-05-28	38.8	A	22.3	P	17.8	P	20.1	P
USGS	05427910	2015-05-29	70.1	A	21.1	P	19.8	P	20.5	P
USGS	05427910	2015-05-30	65.9	A	20.5	P	16.0	P	18.8	P
USGS	05427910	2015-05-31	54.3	A	17.9	P	14.3	P	16.0	P
USGS	05427910	2015-06-01	42.6	A	18.5	P	14.5	P	16.3	P
USGS	05427910	2015-06-02	35.1	A	19.6	P	14.2	P	16.9	P
USGS	05427910	2015-06-03	30.7	A	20.7	P	15.8	P	18.4	P
USGS	05427910	2015-06-04	26.3	A	23.1	P	18.0	P	20.6	P
USGS	05427910	2015-06-05	20.9	A	21.0	P	18.5	P	19.6	P
USGS	05427910	2015-06-06	17.4	A	21.4	P	16.2	P	19.0	P
USGS	05427910	2015-06-07	17.0	A	22.5	P	18.0	P	20.4	P
USGS	05427910	2015-06-08	14.5	A	23.1	P	19.5	P	21.3	P
USGS	05427910	2015-06-09	13.5	A	23.4	P	18.7	P	21.2	P
USGS	05427910	2015-06-10	13.2	A	25.5	P	21.3	P	23.3	P
USGS	05427910	2015-06-11	17.4	A	23.2	P	17.5	P	19.7	P
USGS	05427910	2015-06-12	58.8	A	17.6	P	16.4	P	17.0	P
USGS	05427910	2015-06-13	32.7	A	17.7	P	16.4	P	17.1	P
USGS	05427910	2015-06-14	29.5	A	21.6	P	16.9	P	19.2	P
USGS	05427910	2015-06-15	26.4	A	21.2	P	19.0	P	20.1	P
USGS	05427910	2015-06-16	23.1	A	23.2	P	18.6	P	20.9	P
USGS	05427910	2015-06-17	20.9	A	22.4	P	18.3	P	20.7	P
USGS	05427910	2015-06-18	18.4	A	23.9	P	20.3	P	22.2	P
USGS	05427910	2015-06-19	17.2	A	22.9	P	19.5	P	21.3	P
USGS	05427910	2015-06-20	17.2	A	21.0	P	18.4	P	19.2	P
USGS	05427910	2015-06-21	15.6	A	23.5	P	17.8	P	20.7	P
USGS	05427910	2015-06-22	21.3	A	22.4	P	20.0	P	21.5	P
USGS	05427910	2015-06-23	18.9	A	23.8	P	20.1	P	22.0	P
USGS	05427910	2015-06-24	16.4	A	23.2	P	19.9	P	21.6	P
USGS	05427910	2015-06-25	15.4	A	21.6	P	20.3	P	21.0	P
USGS	05427910	2015-06-26	14.7	A	20.3	P	19.2	P	19.8	P
USGS	05427910	2015-06-27	14.8	A	22.5	P	18.2	P	20.3	P
USGS	05427910	2015-06-28	16.3	A	20.4	P	18.3	P	19.1	P
USGS	05427910	2015-06-29	16.2	A	21.4	P	18.1	P	19.6	P
USGS	05427910	2015-06-30	15.5	A	21.2	P	18.7	P	19.7	P
USGS	05427910	2015-07-01	14.8	A	20.8	P	18.5	P	19.5	P
USGS	05427910	2015-07-02	15.4	A	20.5	P	17.2	P	18.7	P
USGS	05427910	2015-07-03	14.9	A	20.8	P	17.5	P	19.0	P
USGS	05427910	2015-07-04	15.1	A	22.0	P	18.4	P	20.0	P
USGS	05427910	2015-07-05	15.4	A	23.8	P	19.8	P	21.6	P
USGS	05427910	2015-07-06	16.7	A	22.0	P	20.6	P	21.5	P
USGS	05427910	2015-07-07	24.4	A	21.4	P	19.2	P	20.4	P
USGS	05427910	2015-07-08	17.5	A	20.3	P	18.0	P	19.2	P
USGS	05427910	2015-07-09	16.3	A	21.6	P	17.8	P	19.6	P
USGS	05427910	2015-07-10	16.3	A	22.1	P	19.1	P	20.5	P
USGS	05427910	2015-07-11	15.5	A	21.9	P	20.0	P	20.7	P
USGS	05427910	2015-07-12	17.0	A	24.2	P	19.9	P	22.0	P
USGS	05427910	2015-07-13	20.7	A	24.6	P	22.4	P	23.4	P
USGS	05427910	2015-07-14	26.8	A	24.1	P	21.9	P	23.1	P
USGS	05427910	2015-07-15	18.9	A	23.2	P	20.5	P	21.9	P
USGS	05427910	2015-07-16	18.6	A	21.5	P	19.3	P	20.2	P
USGS	05427910	2015-07-17	29.0	A	24.5	P	19.0	P	22.0	P
USGS	05427910	2015-07-18	61.9	A	24.1	P	21.4	P	22.8	P
USGS	05427910	2015-07-19	34.5	A	24.7	P	21.8	P	23.2	P
USGS	05427910	2015-07-20	21.6	A	23.2	P	20.8	P	21.7	P
USGS	05427910	2015-07-21	17.3	A	23.1	P	19.9	P	21.5	P
USGS	05427910	2015-07-22	17.0	A	22.7	P	20.2	P	21.4	P
USGS	05427910	2015-07-23	16.5	A	23.6	P	20.3	P	21.9	P
USGS	05427910	2015-07-24	17.5	A	22.4	P	21.3	P	21.7	P
USGS	05427910	2015-07-25	15.3	A	24.9	P	21.2	P	22.9	P
USGS	05427910	2015-07-26	16.4	A	23.2	P	21.1	P	22.4	P
USGS	05427910	2015-07-27	16.9	A	24.2	P	20.2	P	22.1	P
USGS	05427910	2015-07-28	18.4	A	24.0	P	22.4	P	23.1	P
USGS	05427910	2015-07-29	13.9	A	24.9	P	22.6	P	23.5	P
USGS	05427910	2015-07-30	12.4	A	24.1	P	21.7	P	22.7	P
USGS	05427910	2015-07-31	11.0	A	23.8	P	21.2	P	22.3	P
USGS	05427910	2015-08-01	13.0	A	23.1	P	20.3	P	21.6	P
USGS	05427910	2015-08-02	14.6	A	25.0	P	21.1	P	22.9	P
USGS	05427910	2015-08-03	10.7	A	24.6	P	21.6	P	23.1	P
USGS	05427910	2015-08-04	11.5	A	22.7	P	20.0	P	21.3	P
USGS	05427910	2015-08-05	13.4	A	22.6	P	19.0	P	20.7	P
USGS	05427910	2015-08-06	14.0	A	23.2	P	19.6	P	21.2	P
USGS	05427910	2015-08-07	16.7	A	22.4	P	20.6	P	21.4	P
USGS	05427910	2015-08-08	13.9	A	21.0	P	19.4	P	20.1	P
USGS	05427910	2015-08-09	13.1	A	21.8	P	19.2	P	20.3	P
USGS	05427910	2015-08-10	11.6	A	23.9	P	20.7	P	22.1	P
USGS	05427910	2015-08-11	11.7	A	23.5	P	20.9	P	21.9	P
USGS	05427910	2015-08-12	12.8	A	23.3	P	20.0	P	21.5	P
USGS	05427910	2015-08-13	12.8	A	23.2	P	20.4	P	21.7	P
USGS	05427910	2015-08-14	11.4	A	24.7	P	21.0	P	22.7	P
USGS	05427910	2015-08-15	12.1	A	26.0	P	22.5	P	24.1	P
USGS	05427910	2015-08-16	13.4	A	25.9	P	22.9	P	24.2	P
USGS	05427910	2015-08-17	13.8	A	24.8	P	21.9	P	23.2	P
USGS	05427910	2015-08-18	15.7	A	23.2	P	21.1	P	21.9	P
USGS	05427910	2015-08-19	60.8	A	21.2	P	18.9	P	20.2	P
USGS	05427910	2015-08-20	17.1	A	19.4	P	17.7	P	18.5	P
USGS	05427910	2015-08-21	10.2	A	20.4	P	16.7	P	18.5	P
USGS	05427910	2015-08-22	10.0	A	22.2	P	19.2	P	20.5	P
USGS	05427910	2015-08-23	8.40	A	20.9	P	18.9	P	20.4	P
USGS	05427910	2015-08-24	7.72	A	18.9	P	16.5	P	17.7	P
USGS	05427910	2015-08-25	6.93	A	18.0	P	15.9	P	16.8	P
USGS	05427910	2015-08-26	7.53	A	18.0	P	16.5	P	17.0	P
USGS	05427910	2015-08-27	9.73	A	19.4	P	15.7	P	17.5	P
USGS	05427910	2015-08-28	9.00	A	17.8	P	16.6	P	17.3	P
USGS	05427910	2015-08-29	54.1	A	17.7	P	16.4	P	17.2	P
USGS	05427910	2015-08-30	31.3	A	19.7	P	17.1	P	18.5	P
USGS	05427910	2015-08-31	21.1	A	20.5	P	17.4	P	19.1	P
USGS	05427910	2015-09-01	15.7	A	22.7	P	19.2	P	21.0	P
USGS	05427910	2015-09-02	13.6	A	23.1	P	21.2	P	22.2	P
USGS	05427910	2015-09-03	10.9	A	24.3	P	21.6	P	22.8	P
USGS	05427910	2015-09-04	10.8	A	24.5	P	22.1	P	23.1	P
USGS	05427910	2015-09-05	11.6	A	23.4	P	22.1	P	22.7	P
USGS	05427910	2015-09-06	11.8	A	24.8	P	21.8	P	23.1	P
USGS	05427910	2015-09-07	12.1	A	23.6	P	22.4	P	23.3	P
USGS	05427910	2015-09-08	15.2	A	22.4	P	21.4	P	21.9	P
USGS	05427910	2015-09-09	12.5	A	21.9	P	19.7	P	20.8	P
USGS	05427910	2015-09-10	13.0	A	20.1	P	19.0	P	19.6	P
USGS	05427910	2015-09-11	11.2	A	19.0	P	16.8	P	18.2	P
USGS	05427910	2015-09-12	10.4	A	17.1	P	15.1	P	16.2	P
USGS	05427910	2015-09-13	9.94	A	16.9	P	14.3	P	15.5	P
USGS	05427910	2015-09-14	12.1	A	18.1	P	15.0	P	16.4	P
USGS	05427910	2015-09-15	11.5	A	20.5	P	17.2	P	18.8	P
USGS	05427910	2015-09-16	12.9	A	21.2	P	18.6	P	19.7	P
USGS	05427910	2015-09-17	12.6	A	20.9	P	19.4	P	20.0	P
USGS	05427910	2015-09-18	54.1	A	20.9	P	19.3	P	20.1	P
USGS	05427910	2015-09-19	44.9	A	19.4	P	17.6	P	18.6	P
USGS	05427910	2015-09-20	28.0	A	17.7	P	15.3	P	16.8	P
USGS	05427910	2015-09-21	22.3	A	17.8	P	15.1	P	16.7	P
USGS	05427910	2015-09-22	18.2	A	17.7	P	15.4	P	16.8	P
USGS	05427910	2015-09-23	15.3	A	18.1	P	16.2	P	17.3	P
USGS	05427910	2015-09-24	13.4	A	17.9	P	16.6	P	17.3	P
USGS	05427910	2015-09-25	12.5	A	18.9	P	16.7	P	17.6	P
USGS	05427910	2015-09-26	11.9	A	18.5	P	16.9	P	17.6	P
USGS	05427910	2015-09-27	12.3	A	18.6	P	16.8	P	17.6	P
USGS	05427910	2015-09-28	12.0	A	19.0	P	17.2	P	18.0	P
USGS	05427910	2015-09-29	91.0	A:e	18.4	P	15.7	P	17.2	P
USGS	05427910	2015-09-30	44.4	A:e	15.7	P	13.6	P	14.5	P
USGS	05427910	2015-10-01	41.0	A	14.2	P	12.1	P	13.2	P
USGS	05427910	2015-10-02	38.3	A	13.8	P	11.2	P	12.6	P
USGS	05427910	2015-10-03	35.4	A	13.0	P	10.7	P	12.0	P
USGS	05427910	2015-10-04	32.9	A	12.5	P	11.1	P	11.9	P
USGS	05427910	2015-10-05	29.8	A	13.5	P	11.9	P	12.6	P
USGS	05427910	2015-10-06	27.7	A	15.1	P	12.8	P	14.0	P
USGS	05427910	2015-10-07	25.6	A	15.6	P	13.5	P	14.7	P
USGS	05427910	2015-10-08	24.1	A:e	14.9	P	13.5	P	14.3	P
USGS	05427910	2015-10-09	22.9	A	14.8	P	13.2	P	14.3	P
USGS	05427910	2015-10-10	22.2	A	13.2	P	11.3	P	12.5	P
USGS	05427910	2015-10-11	21.8	A	15.3	P	12.1	P	13.7	P
USGS	05427910	2015-10-12	19.6	A:e	16.0	P	14.0	P	15.1	P
USGS	05427910	2015-10-13	18.2	A	14.0	P	12.2	P	13.0	P
USGS	05427910	2015-10-14	20.4	A	12.4	P	10.2	P	11.5	P
USGS	05427910	2015-10-15	18.7	A	12.1	P	10.4	P	11.1	P
USGS	05427910	2015-10-16	18.6	A	10.8	P	8.8	P	9.9	P
USGS	05427910	2015-10-17	18.6	A	8.8	P	6.8	P	7.9	P
USGS	05427910	2015-10-18	18.7	A	8.7	P	6.1	P	7.6	P
USGS	05427910	2015-10-19	19.7	A	11.0	P	7.7	P	9.3	P
USGS	05427910	2015-10-20	18.9	A	13.4	P	10.6	P	12.0	P
USGS	05427910	2015-10-21	18.8	A	14.1	P	12.6	P	13.5	P
USGS	05427910	2015-10-22	18.5	A	13.4	P	11.2	P	12.3	P
USGS	05427910	2015-10-23	18.6	A	11.8	P	10.5	P	11.1	P
USGS	05427910	2015-10-24	26.6	A	13.2	P	11.5	P	12.5	P
USGS	05427910	2015-10-25	22.0	A	11.5	P	9.2	P	10.4	P
USGS	05427910	2015-10-26	21.3	A	11.0	P	8.5	P	10.0	P
USGS	05427910	2015-10-27	21.3	A	11.0	P	9.5	P	10.5	P
USGS	05427910	2015-10-28	58.7	A:e	11.0	P	9.3	P	10.5	P
USGS	05427910	2015-10-29	34.9	A:e	9.3	P	7.6	P	8.3	P
USGS	05427910	2015-10-30	35.8	A:e	8.6	P	6.7	P	7.7	P
USGS	05427910	2015-10-31	39.4	A	8.8	P	8.1	P	8.4	P
USGS	05427910	2015-11-01	37.4	A	10.0	P	7.7	P	9.0	P
USGS	05427910	2015-11-02	34.9	A	11.7	P	8.6	P	10.3	P
USGS	05427910	2015-11-03	32.0	A	11.9	P	9.2	P	10.7	P
USGS	05427910	2015-11-04	31.0	A	13.5	P	10.4	P	12.0	P
USGS	05427910	2015-11-05	30.2	A	14.9	P	12.3	P	13.6	P
USGS	05427910	2015-11-06	61.8	A	14.6	P	10.2	P	12.6	P
USGS	05427910	2015-11-07	38.4	A	10.2	P	7.4	P	8.8	P
USGS	05427910	2015-11-08	35.0	A	7.8	P	5.8	P	7.0	P
USGS	05427910	2015-11-09	33.0	A	7.3	P	5.1	P	6.3	P
USGS	05427910	2015-11-10	30.3	A	6.7	P	4.2	P	5.7	P
USGS	05427910	2015-11-11	30.7	A	9.3	P	6.0	P	7.4	P
USGS	05427910	2015-11-12	40.6	A	9.0	P	7.1	P	8.4	P
USGS	05427910	2015-11-13	29.9	A	7.1	P	4.9	P	6.2	P
USGS	05427910	2015-11-14	31.2	A	5.6	P	3.4	P	4.7	P
USGS	05427910	2015-11-15	29.0	A	7.5	P	4.4	P	6.0	P
USGS	05427910	2015-11-16	28.6	A	8.7	P	6.9	P	7.8	P
USGS	05427910	2015-11-17	32.4	A	10.5	P	8.5	P	9.2	P
USGS	05427910	2015-11-18	87.7	A	11.5	P	9.9	P	11.0	P
USGS	05427910	2015-11-19	40.4	A	9.9	P	5.1	P	7.8	P
USGS	05427910	2015-11-20	37.0	A	5.1	P	3.6	P	4.2	P
USGS	05427910	2015-11-21	37.3	A	3.6	P	1.3	P	2.6	P
USGS	05427910	2015-11-22	32.9	A	1.5	P	0.1	P	0.9	P
USGS	05427910	2015-11-23	29.8	A	3.0	P	0.8	P	1.8	P
USGS	05427910	2015-11-24	29.1	A	3.8	P	1.5	P	2.7	P
USGS	05427910	2015-11-25	30.5	A	4.8	P	2.6	P	3.6	P
USGS	05427910	2015-11-26	43.7	A	7.3	P	4.8	P	6.1	P
USGS	05427910	2015-11-27	99.7	A	7.0	P	3.9	P	5.2	P
USGS	05427910	2015-11-28	54.0	A	3.9	P	2.1	P	3.0	P
USGS	05427910	2015-11-29	45.3	A	2.7	P	1.1	P	2.0	P
USGS	05427910	2015-11-30	47.7	A	4.0	P	2.7	P	3.4	P
USGS	05427910	2015-12-01	63.1	A	4.7	P	4.0	P	4.3	P
USGS	05427910	2015-12-02	47.6	A	4.0	P	3.2	P	3.6	P
USGS	05427910	2015-12-03	41.3	A	4.2	P	3.0	P	3.5	P
USGS	05427910	2015-12-04	39.3	A	3.8	P	2.2	P	3.1	P
USGS	05427910	2015-12-05	36.3	A	4.0	P	2.6	P	3.3	P
USGS	05427910	2015-12-06	34.2	A	4.6	P	3.0	P	3.8	P
USGS	05427910	2015-12-07	32.1	A	4.8	P	3.8	P	4.3	P
USGS	05427910	2015-12-08	30.7	A	5.6	P	4.5	P	5.0	P
USGS	05427910	2015-12-09	28.6	A	6.1	P	4.9	P	5.5	P
USGS	05427910	2015-12-10	27.5	A	7.0	P	5.2	P	6.1	P
USGS	05427910	2015-12-11	26.4	A	6.1	P	4.8	P	5.4	P
USGS	05427910	2015-12-12	26.4	A	6.7	P	5.3	P	6.0	P
USGS	05427910	2015-12-13	33.9	A	9.3	P	6.7	P	7.7	P
USGS	05427910	2015-12-14	116	A	10.2	P	8.6	P	9.8	P
USGS	05427910	2015-12-15	56.5	A	8.6	P	6.2	P	7.1	P
USGS	05427910	2015-12-16	46.4	A	6.9	P	5.3	P	6.2	P
USGS	05427910	2015-12-17	43.6	A	5.3	P	2.2	P	3.9	P
USGS	05427910	2015-12-18	39.5	A	2.2	P	0.3	P	1.3	P
USGS	05427910	2015-12-19	31.7	A	0.3	P	-0.1	P	0.1	P
USGS	05427910	2015-12-20	32.5	A	2.8	P	-0.0	P	1.1	P
USGS	05427910	2015-12-21	33.9	A	4.4	P	2.8	P	3.9	P
USGS	05427910	2015-12-22	31.9	A	4.2	P	3.7	P	3.9	P
USGS	05427910	2015-12-23	36.2	A	6.6	P	3.7	P	5.1	P
USGS	05427910	2015-12-24	36.6	A	6.2	P	4.1	P	4.8	P
USGS	05427910	2015-12-25	34.3	A	4.1	P	3.3	P	3.6	P
USGS	05427910	2015-12-26	34.1	A	3.6	P	2.9	P	3.3	P
USGS	05427910	2015-12-27	33.7	A	3.8	P	2.7	P	3.4	P
USGS	05427910	2015-12-28	25.5	A	2.7	P	-0.1	P	0.9	P
USGS	05427910	2015-12-29	25.6	A:e	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2015-12-30	24.9	A:e	1.4	P	0.0	P	0.7	P
USGS	05427910	2015-12-31	24.4	A:e	1.5	P	0.0	P	0.8	P
USGS	05427910	2016-01-01	24.1	A:e	1.0	P	-0.1	P	0.3	P
USGS	05427910	2016-01-02	23.8	A:e	0.8	P	-0.1	P	0.2	P
USGS	05427910	2016-01-03	23.6	A:e	0.6	P	-0.1	P	0.2	P
USGS	05427910	2016-01-04	23.4	A:e	0.9	P	-0.1	P	0.3	P
USGS	05427910	2016-01-05	22.9	A:e	0.4	P	-0.1	P	0.1	P
USGS	05427910	2016-01-06	22.5	A:e	1.5	P	-0.0	P	0.6	P
USGS	05427910	2016-01-07	22.1	A:e	2.9	P	1.2	P	2.1	P
USGS	05427910	2016-01-08	28.5	A:e	3.5	P	2.8	P	3.1	P
USGS	05427910	2016-01-09	34.0	A:e	3.2	P	1.0	P	2.6	P
USGS	05427910	2016-01-10	24.5	A:e	1.0	P	-0.1	P	0.0	P
USGS	05427910	2016-01-11	22.2	A:e	0.1	P	-0.1	P	-0.0	P
USGS	05427910	2016-01-12	21.9	A:e	0.1	P	-0.0	P	-0.0	P
USGS	05427910	2016-01-13	21.6	A:e	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2016-01-14	21.8	A:e	0.1	P	-0.0	P	-0.0	P
USGS	05427910	2016-01-15	21.7	A:e	0.0	P	-0.0	P	-0.0	P
USGS	05427910	2016-01-16	21.2	A:e	0.2	P	-0.0	P	0.1	P
USGS	05427910	2016-01-17	21.0	A:e	0.2	P	-0.1	P	0.0	P
USGS	05427910	2016-01-18	21.0	A:e	0.2	P	-0.1	P	0.0	P
USGS	05427910	2016-01-19	21.0	A:e	0.2	P	-0.1	P	0.0	P
USGS	05427910	2016-01-20	21.0	A:e	0.2	P	-0.0	P	0.0	P
USGS	05427910	2016-01-21	21.0	A:e	0.1	P	-0.1	P	-0.0	P
USGS	05427910	2016-01-22	21.0	A:e	0.1	P	-0.0	P	-0.0	P
USGS	05427910	2016-01-23	20.9	A:e	0.2	P	-0.0	P	0.0	P
USGS	05427910	2016-01-24	20.5	A:e	0.1	P	-0.0	P	0.0	P
USGS	05427910	2016-01-25	20.4	A:e	0.3	P	0.0	P	0.2	P
USGS	05427910	2016-01-26	20.3	A:e	0.4	P	-0.0	P	0.2	P
USGS	05427910	2016-01-27	20.3	A:e	1.0	P	0.1	P	0.5	P
USGS	05427910	2016-01-28	20.2	A:e	1.5	P	0.6	P	1.0	P
USGS	05427910	2016-01-29	20.2	A:e	1.0	P	-0.1	P	0.3	P
USGS	05427910	2016-01-30	20.2	A:e	2.9	P	0.4	P	1.5	P
USGS	05427910	2016-01-31	20.2	A:e	3.2	P	1.6	P	2.4	P
USGS	05427910	2016-02-01	20.4	A:e	3.9	P	1.5	P	2.8	P
USGS	05427910	2016-02-02	20.5	A:e	2.6	P	1.6	P	2.0	P
USGS	05427910	2016-02-03	20.6	A:e	3.0	P	1.4	P	2.3	P
USGS	05427910	2016-02-04	20.6	A:e	2.1	P	0.1	P	1.2	P
USGS	05427910	2016-02-05	22.1	A	3.0	P	0.9	P	1.9	P
USGS	05427910	2016-02-06	21.7	A	3.5	P	1.5	P	2.4	P
USGS	05427910	2016-02-07	22.2	A	5.1	P	2.4	P	3.6	P
USGS	05427910	2016-02-08	23.3	A	3.6	P	0.9	P	2.7	P
USGS	05427910	2016-02-09	18.3	A	0.9	P	-0.1	P	0.1	P
USGS	05427910	2016-02-10	21.5	A	0.5	P	-0.1	P	0.1	P
USGS	05427910	2016-02-11	20.3	A	0.6	P	-0.1	P	0.1	P
USGS	05427910	2016-02-12	18.9	A	0.6	P	-0.1	P	0.1	P
USGS	05427910	2016-02-13	18.8	A	0.6	P	-0.1	P	0.1	P
USGS	05427910	2016-02-14	18.4	A:e	0.1	P	-0.1	P	-0.0	P
USGS	05427910	2016-02-15	18.1	A:e	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2016-02-16	18.4	A:e	0.0	P	-0.1	P	-0.0	P
USGS	05427910	2016-02-17	18.4	A:e	0.2	P	-0.0	P	0.1	P
USGS	05427910	2016-02-18	19.1	A:e	0.6	P	-0.1	P	0.2	P
USGS	05427910	2016-02-19	45.9	A	1.8	P	0.1	P	0.8	P
USGS	05427910	2016-02-20	119	A	1.9	P	-0.0	P	1.0	P
USGS	05427910	2016-02-21	108	A	1.7	P	0.3	P	1.0	P
USGS	05427910	2016-02-22	75.7	A	2.2	P	0.6	P	1.4	P
USGS	05427910	2016-02-23	65.9	A	2.7	P	1.1	P	2.0	P
USGS	05427910	2016-02-24	53.4	A	2.5	P	1.7	P	2.1	P
USGS	05427910	2016-02-25	45.5	A	2.4	P	1.1	P	1.7	P
USGS	05427910	2016-02-26	38.6	A	2.4	P	0.9	P	1.5	P
USGS	05427910	2016-02-27	33.3	A	5.7	P	0.7	P	3.1	P
USGS	05427910	2016-02-28	35.1	A	7.3	P	4.1	P	5.4	P
USGS	05427910	2016-02-29	35.0	A	5.2	P	2.8	P	4.0	P
USGS	05427910	2016-03-01	31.1	A	2.8	P	-0.1	P	1.0	P
USGS	05427910	2016-03-02	24.7	A	1.1	P	-0.1	P	0.4	P
USGS	05427910	2016-03-03	24.7	A	3.3	P	0.1	P	1.5	P
USGS	05427910	2016-03-04	23.6	A	4.9	P	0.2	P	2.5	P
USGS	05427910	2016-03-05	24.0	A	5.0	P	2.6	P	3.8	P
USGS	05427910	2016-03-06	25.6	A	6.7	P	3.0	P	4.8	P
USGS	05427910	2016-03-07	31.8	A	9.8	P	5.1	P	7.3	P
USGS	05427910	2016-03-08	39.2	A	11.7	P	7.8	P	9.6	P
USGS	05427910	2016-03-09	42.0	A	11.4	P	8.3	P	9.9	P
USGS	05427910	2016-03-10	38.4	A	9.5	P	6.3	P	7.9	P
USGS	05427910	2016-03-11	33.2	A	9.6	P	4.7	P	7.0	P
USGS	05427910	2016-03-12	30.9	A	9.2	P	6.0	P	7.6	P
USGS	05427910	2016-03-13	29.2	A	9.0	P	7.8	P	8.3	P
USGS	05427910	2016-03-14	30.6	A	10.1	P	7.4	P	8.5	P
USGS	05427910	2016-03-15	29.6	A	8.8	P	7.4	P	8.1	P
USGS	05427910	2016-03-16	134	A	8.4	P	7.0	P	7.6	P
USGS	05427910	2016-03-17	67.6	A	8.3	P	5.7	P	7.0	P
USGS	05427910	2016-03-18	55.4	A	6.9	P	5.4	P	6.1	P
USGS	05427910	2016-03-19	46.7	A	6.5	P	4.7	P	5.6	P
USGS	05427910	2016-03-20	41.8	A	8.4	P	4.6	P	6.2	P
