# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 13:58:05 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427718 YAHARA RIVER AT WINDSOR, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427718
#            TS   parameter     statistic     Description
#        154887       00060     00003     Discharge, cubic feet per second (Mean)
#        154888       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154892       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154894       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        154896       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#        154898       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154900       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154901       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154902       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154903       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154887_00060_00003	154887_00060_00003_cd	154888_00665_00003	154888_00665_00003_cd	154892_00671_00003	154892_00671_00003_cd	154894_00625_00003	154894_00625_00003_cd	154896_00608_00003	154896_00608_00003_cd	154898_00631_00003	154898_00631_00003_cd	154900_00010_00001	154900_00010_00001_cd	154901_00010_00002	154901_00010_00002_cd	154902_00010_00003	154902_00010_00003_cd	154903_00045_00006	154903_00045_00006_cd
USGS	05427718	1998-04-06	27.0	A	0.170	A																
USGS	05427718	1998-04-07	26.0	A	0.140	A																
USGS	05427718	1998-04-08	35.0	A	0.330	A																
USGS	05427718	1998-04-09	39.0	A	0.280	A																
USGS	05427718	1998-04-10	32.0	A	0.240	A																
USGS	05427718	1998-04-11	28.0	A	0.200	A																
USGS	05427718	1998-04-12	26.0	A	0.180	A																
USGS	05427718	1998-04-13	27.0	A	0.160	A																
USGS	05427718	1998-04-14	38.0	A	0.390	A																
USGS	05427718	1998-04-15	65.0	A	0.380	A																
USGS	05427718	1998-04-16	91.0	A	0.290	A																
USGS	05427718	1998-04-17	52.0	A	0.120	A																
USGS	05427718	1998-04-18	37.0	A	0.110	A																
USGS	05427718	1998-04-19	31.0	A	0.160	A																
USGS	05427718	1998-04-20	28.0	A	0.200	A																
USGS	05427718	1998-04-21	33.0	A	0.100	A																
USGS	05427718	1998-04-22	31.0	A	0.100	A																
USGS	05427718	1998-04-23	28.0	A	0.0900	A																
USGS	05427718	1998-04-24	26.0	A	0.0900	A																
USGS	05427718	1998-04-25	26.0	A	0.0900	A																
USGS	05427718	1998-04-26	27.0	A	0.0900	A																
USGS	05427718	1998-04-27	26.0	A	0.0900	A																
USGS	05427718	1998-04-28	25.0	A	0.0900	A																
USGS	05427718	1998-04-29	25.0	A	0.0800	A																
USGS	05427718	1998-04-30	25.0	A	0.0800	A																
USGS	05427718	1998-05-01	25.0	A	0.0800	A																
USGS	05427718	1998-05-02	28.0	A	0.0900	A																
USGS	05427718	1998-05-03	59.0	A	0.320	A																
USGS	05427718	1998-05-04	38.0	A	0.180	A																
USGS	05427718	1998-05-05	28.0	A	0.130	A																
USGS	05427718	1998-05-06	27.0	A	0.130	A																
USGS	05427718	1998-05-07	34.0	A	0.150	A																
USGS	05427718	1998-05-08	37.0	A	0.240	A																
USGS	05427718	1998-05-09	28.0	A	0.210	A																
USGS	05427718	1998-05-10	26.0	A	0.200	A																
USGS	05427718	1998-05-11	25.0	A	0.180	A																
USGS	05427718	1998-05-12	24.0	A	0.170	A																
USGS	05427718	1998-05-13	24.0	A	0.160	A																
USGS	05427718	1998-05-14	23.0	A	0.150	A																
USGS	05427718	1998-05-15	23.0	A	0.130	A																
USGS	05427718	1998-05-16	26.0	A	0.120	A																
USGS	05427718	1998-05-17	23.0	A	0.110	A																
USGS	05427718	1998-05-18	23.0	A	0.110	A																
USGS	05427718	1998-05-19	23.0	A	0.100	A																
USGS	05427718	1998-05-20	23.0	A	0.100	A																
USGS	05427718	1998-05-21	22.0	A	0.100	A																
USGS	05427718	1998-05-22	22.0	A	0.100	A																
USGS	05427718	1998-05-23	22.0	A	0.100	A																
USGS	05427718	1998-05-24	25.0	A	0.140	A																
USGS	05427718	1998-05-25	25.0	A	0.190	A																
USGS	05427718	1998-05-26	23.0	A	0.160	A																
USGS	05427718	1998-05-27	22.0	A	0.140	A																
USGS	05427718	1998-05-28	32.0	A	0.380	A																
USGS	05427718	1998-05-29	27.0	A	0.210	A																
USGS	05427718	1998-05-30	23.0	A	0.140	A																
USGS	05427718	1998-05-31	29.0	A	0.410	A																
USGS	05427718	1998-06-01	26.0	A	0.200	A																
USGS	05427718	1998-06-02	24.0	A	0.150	A																
USGS	05427718	1998-06-03	24.0	A	0.140	A																
USGS	05427718	1998-06-04	23.0	A	0.130	A																
USGS	05427718	1998-06-05	23.0	A	0.130	A																
USGS	05427718	1998-06-06	23.0	A	0.120	A																
USGS	05427718	1998-06-07	23.0	A	0.120	A																
USGS	05427718	1998-06-08	23.0	A	0.110	A																
USGS	05427718	1998-06-09	23.0	A	0.110	A																
USGS	05427718	1998-06-10	25.0	A	0.100	A																
USGS	05427718	1998-06-11	34.0	A	0.200	A																
USGS	05427718	1998-06-12	41.0	A	0.270	A																
USGS	05427718	1998-06-13	29.0	A	0.180	A																
USGS	05427718	1998-06-14	26.0	A	0.140	A																
USGS	05427718	1998-06-15	25.0	A	0.140	A																
USGS	05427718	1998-06-16	24.0	A	0.130	A																
USGS	05427718	1998-06-17	24.0	A	0.130	A																
USGS	05427718	1998-06-18	85.0	A	0.520	A																
USGS	05427718	1998-06-19	134	A	0.690	A																
USGS	05427718	1998-06-20	43.0	A	0.310	A																
USGS	05427718	1998-06-21	45.0	A	0.290	A																
USGS	05427718	1998-06-22	34.0	A	0.230	A																
USGS	05427718	1998-06-23	29.0	A	0.200	A																
USGS	05427718	1998-06-24	31.0	A	0.180	A																
USGS	05427718	1998-06-25	29.0	A	0.200	A																
USGS	05427718	1998-06-26	27.0	A	0.200	A																
USGS	05427718	1998-06-27	67.0	A	0.650	A																
USGS	05427718	1998-06-28	200	A	0.960	A																
USGS	05427718	1998-06-29	65.0	A	0.490	A																
USGS	05427718	1998-06-30	39.0	A	0.310	A																
USGS	05427718	1998-07-01	32.0	A	0.240	A																
USGS	05427718	1998-07-02	28.0	A	0.210	A																
USGS	05427718	1998-07-03	33.0	A	0.290	A																
USGS	05427718	1998-07-04	33.0	A	0.330	A																
USGS	05427718	1998-07-05	27.0	A	0.270	A																
USGS	05427718	1998-07-06	25.0	A	0.260	A																
USGS	05427718	1998-07-07	25.0	A	0.260	A																
USGS	05427718	1998-07-08	24.0	A	0.250	A																
USGS	05427718	1998-07-09	23.0	A	0.240	A																
USGS	05427718	1998-07-10	22.0	A	0.210	A																
USGS	05427718	1998-07-11	21.0	A	0.160	A																
USGS	05427718	1998-07-12	21.0	A	0.130	A																
USGS	05427718	1998-07-13	21.0	A	0.110	A																
USGS	05427718	1998-07-14	20.0	A	0.0800	A																
USGS	05427718	1998-07-15	20.0	A	0.0700	A																
USGS	05427718	1998-07-16	18.0	A	0.0700	A																
USGS	05427718	1998-07-17	18.0	A	0.0600	A																
USGS	05427718	1998-07-18	17.0	A	0.0600	A																
USGS	05427718	1998-07-19	18.0	A	0.0600	A																
USGS	05427718	1998-07-20	28.0	A:e	0.270	A																
USGS	05427718	1998-07-21	32.0	A:e	0.330	A																
USGS	05427718	1998-07-22	20.0	A	0.130	A																
USGS	05427718	1998-07-23	18.0	A	0.100	A																
USGS	05427718	1998-07-24	17.0	A	0.100	A																
USGS	05427718	1998-07-25	16.0	A	0.100	A																
USGS	05427718	1998-07-26	16.0	A	0.0900	A																
USGS	05427718	1998-07-27	16.0	A	0.0900	A																
USGS	05427718	1998-07-28	16.0	A	0.0900	A																
USGS	05427718	1998-07-29	16.0	A	0.0900	A																
USGS	05427718	1998-07-30	15.0	A	0.0900	A																
USGS	05427718	1998-07-31	15.0	A	0.0900	A																
USGS	05427718	1998-08-01	15.0	A	0.0800	A																
USGS	05427718	1998-08-02	15.0	A	0.0800	A																
USGS	05427718	1998-08-03	15.0	A	0.0800	A																
USGS	05427718	1998-08-04	34.0	A	0.240	A																
USGS	05427718	1998-08-05	84.0	A	0.590	A																
USGS	05427718	1998-08-06	45.0	A	0.380	A																
USGS	05427718	1998-08-07	27.0	A	0.300	A																
USGS	05427718	1998-08-08	21.0	A	0.230	A																
USGS	05427718	1998-08-09	19.0	A	0.180	A																
USGS	05427718	1998-08-10	18.0	A	0.140	A																
USGS	05427718	1998-08-11	18.0	A	0.110	A																
USGS	05427718	1998-08-12	17.0	A	0.100	A																
USGS	05427718	1998-08-13	17.0	A	0.0900	A																
USGS	05427718	1998-08-14	18.0	A	0.0900	A																
USGS	05427718	1998-08-15	21.0	A	0.100	A																
USGS	05427718	1998-08-16	18.0	A	0.0800	A																
USGS	05427718	1998-08-17	19.0	A	0.0900	A																
USGS	05427718	1998-08-18	19.0	A	0.0800	A																
USGS	05427718	1998-08-19	18.0	A	0.0800	A																
USGS	05427718	1998-08-20	17.0	A	0.0700	A																
USGS	05427718	1998-08-21	18.0	A	0.130	A																
USGS	05427718	1998-08-22	21.0	A	0.230	A																
USGS	05427718	1998-08-23	18.0	A	0.130	A																
USGS	05427718	1998-08-24	18.0	A	0.120	A																
USGS	05427718	1998-08-25	30.0	A	0.250	A																
USGS	05427718	1998-08-26	20.0	A	0.150	A																
USGS	05427718	1998-08-27	19.0	A	0.110	A																
USGS	05427718	1998-08-28	19.0	A	0.0900	A																
USGS	05427718	1998-08-29	19.0	A	0.0800	A																
USGS	05427718	1998-08-30	18.0	A	0.0600	A																
USGS	05427718	1998-08-31	18.0	A	0.0500	A																
USGS	05427718	1998-09-01	18.0	A	0.0500	A																
USGS	05427718	1998-09-02	18.0	A	0.0500	A																
USGS	05427718	1998-09-03	18.0	A	0.0500	A																
USGS	05427718	1998-09-04	17.0	A	0.0500	A																
USGS	05427718	1998-09-05	17.0	A	0.0500	A																
USGS	05427718	1998-09-06	17.0	A	0.0500	A																
USGS	05427718	1998-09-07	17.0	A	0.0500	A																
USGS	05427718	1998-09-08	17.0	A	0.0500	A																
USGS	05427718	1998-09-09	17.0	A	0.0500	A																
USGS	05427718	1998-09-10	17.0	A	0.0500	A																
USGS	05427718	1998-09-11	17.0	A	0.0500	A																
USGS	05427718	1998-09-12	17.0	A	0.0500	A																
USGS	05427718	1998-09-13	17.0	A	0.0500	A																
USGS	05427718	1998-09-14	38.0	A	0.200	A																
USGS	05427718	1998-09-15	51.0	A	0.430	A																
USGS	05427718	1998-09-16	26.0	A	0.220	A																
USGS	05427718	1998-09-17	22.0	A	0.170	A																
USGS	05427718	1998-09-18	21.0	A	0.140	A																
USGS	05427718	1998-09-19	20.0	A	0.120	A																
USGS	05427718	1998-09-20	19.0	A	0.100	A																
USGS	05427718	1998-09-21	19.0	A	0.0800	A																
USGS	05427718	1998-09-22	19.0	A	0.0700	A																
USGS	05427718	1998-09-23	19.0	A	0.0600	A																
USGS	05427718	1998-09-24	19.0	A	0.0500	A																
USGS	05427718	1998-09-25	20.0	A	0.0500	A																
USGS	05427718	1998-09-26	19.0	A	0.0500	A																
USGS	05427718	1998-09-27	19.0	A	0.0500	A																
USGS	05427718	1998-09-28	19.0	A	0.0500	A																
USGS	05427718	1998-09-29	19.0	A	0.0500	A																
USGS	05427718	1998-09-30	19.0	A	0.0700	A																
USGS	05427718	1998-10-01	19.0	A	0.0660	A																
USGS	05427718	1998-10-02	18.0	A	0.0520	A																
USGS	05427718	1998-10-03	19.0	A	0.0470	A																
USGS	05427718	1998-10-04	19.0	A	0.0430	A																
USGS	05427718	1998-10-05	34.0	A	0.191	A																
USGS	05427718	1998-10-06	47.0	A	0.392	A																
USGS	05427718	1998-10-07	30.0	A	0.220	A																
USGS	05427718	1998-10-08	24.0	A	0.162	A																
USGS	05427718	1998-10-09	22.0	A	0.156	A																
USGS	05427718	1998-10-10	21.0	A	0.151	A																
USGS	05427718	1998-10-11	20.0	A	0.146	A																
USGS	05427718	1998-10-12	20.0	A	0.142	A																
USGS	05427718	1998-10-13	19.0	A	0.137	A																
USGS	05427718	1998-10-14	19.0	A	0.132	A																
USGS	05427718	1998-10-15	19.0	A	0.128	A																
USGS	05427718	1998-10-16	19.0	A	0.124	A																
USGS	05427718	1998-10-17	25.0	A	0.165	A																
USGS	05427718	1998-10-18	39.0	A	0.264	A																
USGS	05427718	1998-10-19	28.0	A	0.202	A																
USGS	05427718	1998-10-20	24.0	A	0.112	A																
USGS	05427718	1998-10-21	22.0	A	0.0880	A																
USGS	05427718	1998-10-22	21.0	A	0.0770	A																
USGS	05427718	1998-10-23	20.0	A	0.0680	A																
USGS	05427718	1998-10-24	20.0	A	0.0600	A																
USGS	05427718	1998-10-25	20.0	A	0.0520	A																
USGS	05427718	1998-10-26	20.0	A	0.0460	A																
USGS	05427718	1998-10-27	22.0	A	0.0480	A																
USGS	05427718	1998-10-28	22.0	A	0.0680	A																
USGS	05427718	1998-10-29	21.0	A	0.0760	A																
USGS	05427718	1998-10-30	20.0	A	0.0720	A																
USGS	05427718	1998-10-31	20.0	A	0.0690	A																
USGS	05427718	1998-11-01	20.0	A	0.0650	A																
USGS	05427718	1998-11-02	19.0	A	0.0620	A																
USGS	05427718	1998-11-03	19.0	A	0.0590	A																
USGS	05427718	1998-11-04	18.0	A	0.0560	A																
USGS	05427718	1998-11-05	18.0	A	0.0550	A																
USGS	05427718	1998-11-06	18.0	A	0.0540	A																
USGS	05427718	1998-11-07	18.0	A	0.0530	A																
USGS	05427718	1998-11-08	18.0	A	0.0520	A																
USGS	05427718	1998-11-09	18.0	A	0.0540	A																
USGS	05427718	1998-11-10	91.0	A	0.601	A																
USGS	05427718	1998-11-11	47.0	A	0.440	A																
USGS	05427718	1998-11-12	32.0	A	0.229	A																
USGS	05427718	1998-11-13	29.0	A	0.166	A																
USGS	05427718	1998-11-14	27.0	A	0.122	A																
USGS	05427718	1998-11-15	24.0	A	0.0890	A																
USGS	05427718	1998-11-16	22.0	A	0.0670	A																
USGS	05427718	1998-11-17	21.0	A	0.0620	A																
USGS	05427718	1998-11-18	21.0	A	0.0610	A																
USGS	05427718	1998-11-19	21.0	A	0.0610	A																
USGS	05427718	1998-11-20	20.0	A	0.0600	A																
USGS	05427718	1998-11-21	20.0	A	0.0590	A																
USGS	05427718	1998-11-22	20.0	A	0.0580	A																
USGS	05427718	1998-11-23	20.0	A	0.0570	A																
USGS	05427718	1998-11-24	19.0	A	0.0570	A																
USGS	05427718	1998-11-25	19.0	A	0.0560	A																
USGS	05427718	1998-11-26	19.0	A	0.0550	A																
USGS	05427718	1998-11-27	19.0	A	0.0540	A																
USGS	05427718	1998-11-28	19.0	A	0.0540	A																
USGS	05427718	1998-11-29	20.0	A	0.0530	A																
USGS	05427718	1998-11-30	20.0	A	0.0520	A																
USGS	05427718	1998-12-01	20.0	A	0.0510	A																
USGS	05427718	1998-12-02	19.0	A	0.0510	A																
USGS	05427718	1998-12-03	19.0	A	0.0500	A																
USGS	05427718	1998-12-04	19.0	A	0.0550	A																
USGS	05427718	1998-12-05	19.0	A	0.0610	A																
USGS	05427718	1998-12-06	19.0	A	0.0680	A																
USGS	05427718	1998-12-07	18.0	A	0.0750	A																
USGS	05427718	1998-12-08	18.0	A	0.0840	A																
USGS	05427718	1998-12-09	18.0	A	0.0920	A																
USGS	05427718	1998-12-10	18.0	A	0.0930	A																
USGS	05427718	1998-12-11	18.0	A	0.0950	A																
USGS	05427718	1998-12-12	18.0	A	0.0960	A																
USGS	05427718	1998-12-13	18.0	A	0.0980	A																
USGS	05427718	1998-12-14	18.0	A	0.0990	A																
USGS	05427718	1998-12-15	18.0	A	0.100	A																
USGS	05427718	1998-12-16	18.0	A	0.102	A																
USGS	05427718	1998-12-17	18.0	A	0.103	A																
USGS	05427718	1998-12-18	18.0	A	0.105	A																
USGS	05427718	1998-12-19	17.0	A	0.106	A																
USGS	05427718	1998-12-20	17.0	A	0.108	A																
USGS	05427718	1998-12-21	17.0	A:e	0.109	A																
USGS	05427718	1998-12-22	17.0	A:e	0.111	A																
USGS	05427718	1998-12-23	17.0	A:e	0.112	A																
USGS	05427718	1998-12-24	16.0	A:e	0.114	A																
USGS	05427718	1998-12-25	16.0	A:e	0.116	A																
USGS	05427718	1998-12-26	16.0	A:e	0.117	A																
USGS	05427718	1998-12-27	16.0	A:e	0.119	A																
USGS	05427718	1998-12-28	16.0	A:e	0.121	A																
USGS	05427718	1998-12-29	16.0	A:e	0.122	A																
USGS	05427718	1998-12-30	15.0	A:e	0.124	A																
USGS	05427718	1998-12-31	15.0	A:e	0.126	A																
USGS	05427718	1999-01-01	15.0	A:e	0.128	A																
USGS	05427718	1999-01-02	15.0	A:e	0.130	A																
USGS	05427718	1999-01-03	15.0	A:e	0.131	A																
USGS	05427718	1999-01-04	15.0	A:e	0.133	A																
USGS	05427718	1999-01-05	15.0	A:e	0.135	A																
USGS	05427718	1999-01-06	15.0	A:e	0.137	A																
USGS	05427718	1999-01-07	15.0	A:e	0.139	A																
USGS	05427718	1999-01-08	15.0	A:e	0.141	A																
USGS	05427718	1999-01-09	15.0	A:e	0.143	A																
USGS	05427718	1999-01-10	15.0	A:e	0.145	A																
USGS	05427718	1999-01-11	15.0	A:e	0.147	A																
USGS	05427718	1999-01-12	15.0	A:e	0.149	A																
USGS	05427718	1999-01-13	15.0	A:e	0.151	A																
USGS	05427718	1999-01-14	16.0	A:e	0.153	A																
USGS	05427718	1999-01-15	16.0	A:e	0.154	A																
USGS	05427718	1999-01-16	17.0	A:e	0.153	A																
USGS	05427718	1999-01-17	17.0	A:e	0.152	A																
USGS	05427718	1999-01-18	18.0	A:e	0.152	A																
USGS	05427718	1999-01-19	17.0	A:e	0.151	A																
USGS	05427718	1999-01-20	18.0	A:e	0.151	A																
USGS	05427718	1999-01-21	19.0	A	0.150	A																
USGS	05427718	1999-01-22	29.0	A	0.180	A																
USGS	05427718	1999-01-23	36.0	A	0.288	A																
USGS	05427718	1999-01-24	35.0	A	0.461	A																
USGS	05427718	1999-01-25	30.0	A	0.628	A																
USGS	05427718	1999-01-26	25.0	A	0.396	A																
USGS	05427718	1999-01-27	23.0	A	0.255	A																
USGS	05427718	1999-01-28	23.0	A	0.243	A																
USGS	05427718	1999-01-29	22.0	A	0.236	A																
USGS	05427718	1999-01-30	21.0	A	0.234	A																
USGS	05427718	1999-01-31	20.0	A	0.232	A																
USGS	05427718	1999-02-01	20.0	A	0.231	A																
USGS	05427718	1999-02-02	30.0	A	0.465	A																
USGS	05427718	1999-02-03	38.0	A	0.738	A																
USGS	05427718	1999-02-04	39.0	A	0.659	A																
USGS	05427718	1999-02-05	27.0	A	0.646	A																
USGS	05427718	1999-02-06	24.0	A	0.473	A																
USGS	05427718	1999-02-07	25.0	A	0.345	A																
USGS	05427718	1999-02-08	24.0	A	0.253	A																
USGS	05427718	1999-02-09	35.0	A	0.331	A																
USGS	05427718	1999-02-10	41.0	A	0.413	A																
USGS	05427718	1999-02-11	86.0	A	0.568	A																
USGS	05427718	1999-02-12	74.0	A	0.553	A																
USGS	05427718	1999-02-13	46.0	A	0.257	A																
USGS	05427718	1999-02-14	28.0	A	0.133	A																
USGS	05427718	1999-02-15	26.0	A	0.106	A																
USGS	05427718	1999-02-16	26.0	A	0.0850	A																
USGS	05427718	1999-02-17	24.0	A	0.0770	A																
USGS	05427718	1999-02-18	22.0	A	0.0740	A																
USGS	05427718	1999-02-19	21.0	A	0.0710	A																
USGS	05427718	1999-02-20	20.0	A	0.0680	A																
USGS	05427718	1999-02-21	20.0	A:e	0.0660	A																
USGS	05427718	1999-02-22	20.0	A	0.0630	A																
USGS	05427718	1999-02-23	20.0	A	0.0610	A																
USGS	05427718	1999-02-24	20.0	A	0.0590	A																
USGS	05427718	1999-02-25	19.0	A	0.0560	A																
USGS	05427718	1999-02-26	20.0	A	0.0540	A																
USGS	05427718	1999-02-27	21.0	A	0.0520	A																
USGS	05427718	1999-02-28	22.0	A	0.0500	A																
USGS	05427718	1999-03-01	22.0	A	0.0480	A																
USGS	05427718	1999-03-02	21.0	A	0.0480	A																
USGS	05427718	1999-03-03	21.0	A	0.0480	A																
USGS	05427718	1999-03-04	20.0	A	0.0480	A																
USGS	05427718	1999-03-05	20.0	A	0.0480	A																
USGS	05427718	1999-03-06	19.0	A	0.0480	A																
USGS	05427718	1999-03-07	19.0	A:e	0.0480	A																
USGS	05427718	1999-03-08	18.0	A:e	0.0480	A																
USGS	05427718	1999-03-09	18.0	A:e	0.0480	A																
USGS	05427718	1999-03-10	18.0	A:e	0.0480	A																
USGS	05427718	1999-03-11	18.0	A:e	0.0480	A																
USGS	05427718	1999-03-12	19.0	A	0.0490	A																
USGS	05427718	1999-03-13	20.0	A	0.0490	A																
USGS	05427718	1999-03-14	20.0	A	0.0490	A																
USGS	05427718	1999-03-15	20.0	A	0.0490	A																
USGS	05427718	1999-03-16	21.0	A	0.0490	A																
USGS	05427718	1999-03-17	22.0	A	0.0490	A																
USGS	05427718	1999-03-18	22.0	A	0.0490	A																
USGS	05427718	1999-03-19	21.0	A	0.0490	A																
USGS	05427718	1999-03-20	20.0	A	0.0490	A																
USGS	05427718	1999-03-21	20.0	A	0.0490	A																
USGS	05427718	1999-03-22	20.0	A	0.0490	A																
USGS	05427718	1999-03-23	19.0	A	0.0490	A																
USGS	05427718	1999-03-24	19.0	A	0.0490	A																
USGS	05427718	1999-03-25	19.0	A	0.0490	A																
USGS	05427718	1999-03-26	19.0	A	0.0490	A																
USGS	05427718	1999-03-27	19.0	A	0.0490	A																
USGS	05427718	1999-03-28	19.0	A	0.0490	A																
USGS	05427718	1999-03-29	19.0	A	0.0490	A																
USGS	05427718	1999-03-30	19.0	A	0.0490	A																
USGS	05427718	1999-03-31	19.0	A	0.0490	A																
USGS	05427718	1999-04-01	19.0	A	0.0490	A																
USGS	05427718	1999-04-02	19.0	A	0.0500	A																
USGS	05427718	1999-04-03	33.0	A	0.246	A																
USGS	05427718	1999-04-04	43.0	A	0.195	A																
USGS	05427718	1999-04-05	28.0	A	0.144	A																
USGS	05427718	1999-04-06	28.0	A	0.206	A																
USGS	05427718	1999-04-07	24.0	A	0.249	A																
USGS	05427718	1999-04-08	23.0	A	0.225	A																
USGS	05427718	1999-04-09	102	A	0.480	A																
USGS	05427718	1999-04-10	50.0	A	0.288	A																
USGS	05427718	1999-04-11	36.0	A	0.178	A																
USGS	05427718	1999-04-12	31.0	A	0.135	A																
USGS	05427718	1999-04-13	27.0	A	0.122	A																
USGS	05427718	1999-04-14	25.0	A	0.110	A																
USGS	05427718	1999-04-15	24.0	A	0.0990	A																
USGS	05427718	1999-04-16	22.0	A	0.0900	A																
USGS	05427718	1999-04-17	21.0	A	0.0810	A																
USGS	05427718	1999-04-18	22.0	A	0.0730	A																
USGS	05427718	1999-04-19	20.0	A	0.0660	A																
USGS	05427718	1999-04-20	20.0	A	0.0590	A																
USGS	05427718	1999-04-21	21.0	A	0.0540	A																
USGS	05427718	1999-04-22	55.0	A	0.0700	A																
USGS	05427718	1999-04-23	203	A	0.238	A																
USGS	05427718	1999-04-24	70.0	A	0.294	A																
USGS	05427718	1999-04-25	44.0	A	0.116	A																
USGS	05427718	1999-04-26	36.0	A	0.0540	A																
USGS	05427718	1999-04-27	31.0	A	0.0550	A																
USGS	05427718	1999-04-28	28.0	A	0.0590	A																
USGS	05427718	1999-04-29	26.0	A	0.0640	A																
USGS	05427718	1999-04-30	24.0	A	0.0690	A																
USGS	05427718	1999-05-01	23.0	A	0.0700	A																
USGS	05427718	1999-05-02	22.0	A	0.0700	A																
USGS	05427718	1999-05-03	22.0	A	0.0700	A																
USGS	05427718	1999-05-04	22.0	A	0.0700	A																
USGS	05427718	1999-05-05	22.0	A	0.0700	A																
USGS	05427718	1999-05-06	30.0	A	0.153	A																
USGS	05427718	1999-05-07	28.0	A	0.120	A																
USGS	05427718	1999-05-08	24.0	A	0.0980	A																
USGS	05427718	1999-05-09	23.0	A	0.0960	A																
USGS	05427718	1999-05-10	22.0	A	0.0930	A																
USGS	05427718	1999-05-11	21.0	A	0.0910	A																
USGS	05427718	1999-05-12	21.0	A	0.0890	A																
USGS	05427718	1999-05-13	21.0	A	0.0870	A																
USGS	05427718	1999-05-14	20.0	A	0.0850	A																
USGS	05427718	1999-05-15	20.0	A	0.0830	A																
USGS	05427718	1999-05-16	21.0	A	0.0890	A																
USGS	05427718	1999-05-17	99.0	A	0.670	A																
USGS	05427718	1999-05-18	40.0	A	0.356	A																
USGS	05427718	1999-05-19	31.0	A	0.206	A																
USGS	05427718	1999-05-20	26.0	A	0.165	A																
USGS	05427718	1999-05-21	24.0	A	0.147	A																
USGS	05427718	1999-05-22	23.0	A	0.131	A																
USGS	05427718	1999-05-23	23.0	A	0.120	A																
USGS	05427718	1999-05-24	23.0	A	0.118	A																
USGS	05427718	1999-05-25	22.0	A	0.117	A																
USGS	05427718	1999-05-26	21.0	A	0.115	A																
USGS	05427718	1999-05-27	20.0	A	0.114	A																
USGS	05427718	1999-05-28	20.0	A	0.112	A																
USGS	05427718	1999-05-29	19.0	A	0.111	A																
USGS	05427718	1999-05-30	19.0	A	0.110	A																
USGS	05427718	1999-05-31	19.0	A	0.108	A																
USGS	05427718	1999-06-01	20.0	A	0.107	A																
USGS	05427718	1999-06-02	24.0	A	0.105	A																
USGS	05427718	1999-06-03	21.0	A	0.104	A																
USGS	05427718	1999-06-04	21.0	A	0.103	A																
USGS	05427718	1999-06-05	21.0	A	0.101	A																
USGS	05427718	1999-06-06	38.0	A	0.246	A																
USGS	05427718	1999-06-07	64.0	A	0.604	A																
USGS	05427718	1999-06-08	28.0	A	0.538	A																
USGS	05427718	1999-06-09	29.0	A	0.387	A																
USGS	05427718	1999-06-10	35.0	A	0.334	A																
USGS	05427718	1999-06-11	40.0	A	0.406	A																
USGS	05427718	1999-06-12	23.0	A	0.257	A																
USGS	05427718	1999-06-13	26.0	A	0.202	A																
USGS	05427718	1999-06-14	24.0	A	0.197	A																
USGS	05427718	1999-06-15	21.0	A	0.194	A																
USGS	05427718	1999-06-16	20.0	A	0.191	A																
USGS	05427718	1999-06-17	20.0	A	0.187	A																
USGS	05427718	1999-06-18	19.0	A	0.184	A																
USGS	05427718	1999-06-19	19.0	A	0.181	A																
USGS	05427718	1999-06-20	18.0	A	0.178	A																
USGS	05427718	1999-06-21	18.0	A	0.176	A																
USGS	05427718	1999-06-22	19.0	A	0.173	A																
USGS	05427718	1999-06-23	24.0	A	0.170	A																
USGS	05427718	1999-06-24	21.0	A	0.167	A																
USGS	05427718	1999-06-25	19.0	A	0.164	A																
USGS	05427718	1999-06-26	18.0	A	0.162	A																
USGS	05427718	1999-06-27	18.0	A	0.159	A																
USGS	05427718	1999-06-28	18.0	A	0.156	A																
USGS	05427718	1999-06-29	19.0	A	0.154	A																
USGS	05427718	1999-06-30	18.0	A	0.151	A																
