# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 13:59:39 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427850 YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427850
#            TS   parameter     statistic     Description
#        154918       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154919       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154920       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154921       00060     00003     Discharge, cubic feet per second (Mean)
#        154924       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154926       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154918_00010_00001	154918_00010_00001_cd	154919_00010_00002	154919_00010_00002_cd	154920_00010_00003	154920_00010_00003_cd	154921_00060_00003	154921_00060_00003_cd	154924_00665_00003	154924_00665_00003_cd	154926_00671_00003	154926_00671_00003_cd
USGS	05427850	2009-07-13	27.9	A	23.6	A	25.5	A	79.6	A	0.133	A		
USGS	05427850	2009-07-14	26.7	A	23.1	A	24.4	A	72.5	A	0.129	A		
USGS	05427850	2009-07-15	26.2	A	21.7	A	23.7	A	83.1	A	0.124	A		
USGS	05427850	2009-07-16	25.3	A	23.1	A	24.0	A	79.3	A	0.120	A		
USGS	05427850	2009-07-17	23.3	A	20.1	A	21.6	A	81.4	A	0.114	A		
USGS	05427850	2009-07-18	20.1	A	18.6	A	19.3	A	79.3	A	0.108	A		
USGS	05427850	2009-07-19	21.3	A	18.5	A	19.6	A	78.8	A	0.102	A		
USGS	05427850	2009-07-20	23.8	A	19.2	A	20.9	A	74.7	A	0.0980	A		
USGS	05427850	2009-07-21	22.9	A	20.8	A	21.7	A	75.7	A	0.103	A		
USGS	05427850	2009-07-22	23.5	A	19.9	A	21.3	A	85.6	A	0.108	A		
USGS	05427850	2009-07-23	24.9	A	21.4	A	23.0	A	88.9	A	0.114	A		
USGS	05427850	2009-07-24	23.7	A	21.9	A	22.7	A	68.3	A	0.120	A		
USGS	05427850	2009-07-25	24.2	A	20.6	A	22.1	A	97.9	A	0.127	A		
USGS	05427850	2009-07-26	24.8	A	21.8	A	23.0	A	83.0	A	0.133	A		
USGS	05427850	2009-07-27	25.1	A	22.7	A	23.7	A	69.3	A	0.140	A		
USGS	05427850	2009-07-28	26.1	A	23.3	A	24.3	A	88.3	A	0.147	A		
USGS	05427850	2009-07-29	25.4	A	22.7	A	24.0	A	75.2	A	0.154	A		
USGS	05427850	2009-07-30	24.6	A	22.7	A	23.6	A	80.8	A	0.159	A		
USGS	05427850	2009-07-31	24.4	A	22.0	A	22.9	A	69.6	A	0.165	A		
USGS	05427850	2009-08-01	24.8	A	22.3	A	23.4	A	88.8	A	0.176	A		
USGS	05427850	2009-08-02	23.2	A	20.9	A	21.9	A	53.0	A	0.189	A		
USGS	05427850	2009-08-03	25.2	A	21.8	A	23.3	A	98.0	A	0.202	A		
USGS	05427850	2009-08-04	26.7	A	23.4	A	24.8	A	78.9	A	0.215	A		
USGS	05427850	2009-08-05	25.2	A	22.7	A	23.8	A	71.3	A	0.221	A		
USGS	05427850	2009-08-06	25.4	A	23.0	A	24.0	A	74.5	A	0.227	A		
USGS	05427850	2009-08-07	24.9	A	22.2	A	23.4	A	67.0	A	0.232	A		
USGS	05427850	2009-08-08	25.2	A	21.2	A	22.4	A	101	A	0.237	A		
USGS	05427850	2009-08-09	25.7	A	24.4	A	24.9	A	115	A	0.203	A		
USGS	05427850	2009-08-10	26.3	A	23.7	A	24.8	A	97.5	A	0.169	A		
USGS	05427850	2009-08-11	27.2	A	24.4	A	25.8	A	82.7	A	0.160	A		
USGS	05427850	2009-08-12	27.3	A	24.4	A	25.4	A	74.5	A	0.153	A		
USGS	05427850	2009-08-13	28.0	A	25.2	A	26.5	A	64.6	A	0.159	A		
USGS	05427850	2009-08-14	28.2	A	25.3	A	26.3	A	70.3	A	0.168	A		
USGS	05427850	2009-08-15	28.1	A	25.4	A	26.6	A	71.0	A	0.176	A		
USGS	05427850	2009-08-16	26.9	A	25.2	A	25.8	A	66.0	A	0.186	A		
USGS	05427850	2009-08-17	25.4	A	24.2	A	24.7	A	87.9	A	0.195	A		
USGS	05427850	2009-08-18	25.4	A	23.5	A	24.3	A	74.3	A	0.206	A		
USGS	05427850	2009-08-19	24.6	A	22.6	A	23.4	A	70.4	A	0.214	A		
USGS	05427850	2009-08-20	23.3	A	22.2	A	22.7	A	61.5	A	0.210	A		
USGS	05427850	2009-08-21	22.2	A	20.2	A	20.9	A	104	A	0.203	A		
USGS	05427850	2009-08-22	22.1	A	19.0	A	20.4	A	74.2	A	0.198	A		
USGS	05427850	2009-08-23	22.7	A	19.6	A	20.6	A	69.9	A	0.192	A		
USGS	05427850	2009-08-24	23.9	A	20.8	A	21.8	A	53.7	A	0.186	A		
USGS	05427850	2009-08-25	23.5	A	21.3	A	22.2	A	94.4	A	0.181	A		
USGS	05427850	2009-08-26	23.4	A	21.6	A	22.6	A	78.7	A	0.177	A		
USGS	05427850	2009-08-27	22.4	A	19.9	A	20.9	A	76.4	A	0.177	A		
USGS	05427850	2009-08-28	22.3	A	19.0	A	20.1	A	67.7	A	0.177	A		
USGS	05427850	2009-08-29	21.7	A	18.4	A	19.8	A	86.2	A	0.178	A		
USGS	05427850	2009-08-30	19.4	A	16.6	A	18.1	A	67.9	A	0.178	A		
USGS	05427850	2009-08-31	19.8	A	17.1	A	18.2	A	71.7	A	0.178	A		
USGS	05427850	2009-09-01	21.0	A	17.8	A	19.0	A	71.0	A	0.172	A		
USGS	05427850	2009-09-02	21.3	A	19.0	A	19.9	A	71.0	A	0.166	A		
USGS	05427850	2009-09-03	23.8	A	19.4	A	21.1	A	70.8	A	0.160	A		
USGS	05427850	2009-09-04	23.8	A	20.1	A	21.8	A	68.7	A	0.156	A		
USGS	05427850	2009-09-05	24.2	A	20.8	A	22.3	A	67.4	A	0.152	A		
USGS	05427850	2009-09-06	24.3	A	21.1	A	22.4	A	67.4	A	0.148	A		
USGS	05427850	2009-09-07	24.3	A	21.1	A	22.7	A	69.8	A	0.144	A		
USGS	05427850	2009-09-08	23.5	A	21.2	A	22.5	A	67.6	A	0.140	A		
USGS	05427850	2009-09-09	23.3	A	20.9	A	22.1	A	68.1	A	0.136	A		
USGS	05427850	2009-09-10	24.8	A	21.2	A	22.6	A	66.1	A	0.130	A		
USGS	05427850	2009-09-11	25.2	A	21.8	A	23.2	A	67.8	A	0.125	A		
USGS	05427850	2009-09-12	24.9	A	21.7	A	23.2	A	70.2	A	0.125	A		
USGS	05427850	2009-09-13	24.2	A	21.4	A	22.7	A	66.9	A	0.126	A		
USGS	05427850	2009-09-14	24.7	A	22.0	A	23.3	A	68.2	A	0.125	A		
USGS	05427850	2009-09-15	24.9	A	22.4	A	23.7	A	66.5	A	0.119	A		
USGS	05427850	2009-09-16	23.8	A	21.1	A	22.1	A	67.0	A	0.113	A		
USGS	05427850	2009-09-17	22.4	A	19.2	A	20.5	A	66.6	A	0.107	A		
USGS	05427850	2009-09-18	22.7	A	19.5	A	20.9	A	69.0	A	0.102	A		
USGS	05427850	2009-09-19	22.2	A	19.5	A	20.9	A	63.1	A	0.100	A		
USGS	05427850	2009-09-20	21.9	A	19.5	A	20.7	A	67.7	A	0.100	A		
USGS	05427850	2009-09-21	21.7	A	19.3	A	20.2	A	63.4	A	0.0990	A		
USGS	05427850	2009-09-22	20.9	A	19.1	A	19.8	A	165	A	0.102	A		
USGS	05427850	2009-09-23	21.3	A	18.9	A	20.0	A	288	A	0.102	A		
USGS	05427850	2009-09-24	21.4	A	19.3	A	20.4	A	165	A	0.131	A		
USGS	05427850	2009-09-25	21.0	A	19.3	A	20.0	A	100	A	0.150	A		
USGS	05427850	2009-09-26	20.1	A	18.7	A	19.3	A	90.8	A	0.167	A		
USGS	05427850	2009-09-27	20.0	A	18.7	A	19.3	A	85.8	A	0.176	A		
USGS	05427850	2009-09-28	18.8	A	13.7	A	16.4	A	102	A	0.143	A		
USGS	05427850	2009-09-29	14.1	A	12.5	A	13.3	A	97.8	A	0.111	A		
USGS	05427850	2009-09-30	15.6	A	12.2	A	13.5	A	78.3	A				
USGS	05427850	2009-10-01	14.2	A	12.2	A	12.7	A	91.5	A	0.115	A		
USGS	05427850	2009-10-02	12.6	A	11.9	A	12.3	A	94.2	A	0.111	A		
USGS	05427850	2009-10-03	12.1	A	11.6	A	11.9	A	105	A	0.104	A		
USGS	05427850	2009-10-04	12.1	A	11.3	A	11.6	A	89.1	A	0.0980	A		
USGS	05427850	2009-10-05	13.2	A	11.0	A	11.9	A	93.6	A	0.0920	A		
USGS	05427850	2009-10-06	12.7	A	11.4	A	12.2	A	60.1	A	0.0860	A		
USGS	05427850	2009-10-07	12.5	A	10.2	A	11.3	A	113	A	0.0810	A		
USGS	05427850	2009-10-08	11.9	A	10.9	A	11.3	A	111	A	0.0770	A		
USGS	05427850	2009-10-09	11.0	A	9.4	A	10.2	A	81.0	A	0.0730	A		
USGS	05427850	2009-10-10	9.4	A	7.3	A	8.4	A	81.9	A	0.0690	A		
USGS	05427850	2009-10-11	8.3	A	6.0	A	7.1	A	83.7	A	0.0650	A		
USGS	05427850	2009-10-12	7.5	A	6.8	A	7.2	A	83.1	A	0.0610	A		
USGS	05427850	2009-10-13	7.4	A	5.9	A	6.7	A	80.5	A	0.0580	A		
USGS	05427850	2009-10-14	6.8	A	6.1	A	6.5	A	89.8	A	0.0560	A		
USGS	05427850	2009-10-15	6.4	A	5.9	A	6.1	A	78.5	A	0.0570	A		
USGS	05427850	2009-10-16	7.0	A	5.4	A	6.2	A	74.9	A	0.0590	A		
USGS	05427850	2009-10-17	7.5	A	5.9	A	6.7	A	79.5	A	0.0610	A		
USGS	05427850	2009-10-18	8.2	A	5.7	A	7.0	A	53.0	A	0.0630	A		
USGS	05427850	2009-10-19	10.0	A	6.9	A	8.3	A	104	A	0.0660	A		
USGS	05427850	2009-10-20	9.7	A	9.3	A	9.4	A	86.4	A	0.0680	A		
USGS	05427850	2009-10-21	11.9	A	9.2	A	10.0	A	52.8	A	0.0700	A		
USGS	05427850	2009-10-22	11.9	A	8.4	A	10.4	A	149	A	0.0730	A		
USGS	05427850	2009-10-23	8.4	A	7.4	A	7.8	A	112	A	0.0760	A		
USGS	05427850	2009-10-24	8.8	A	6.8	A	7.8	A	177	A	0.0780	A		
USGS	05427850	2009-10-25	10.1	A	8.0	A	8.9	A	134	A	0.0810	A		
USGS	05427850	2009-10-26	9.7	A	9.3	A	9.5	A	105	A	0.0840	A		
USGS	05427850	2009-10-27	10.2	A	8.4	A	9.2	A	111	A	0.0870	A		
USGS	05427850	2009-10-28	10.3	A	9.0	A	9.6	A	93.9	A	0.0900	A		
USGS	05427850	2009-10-29	10.3	A	9.9	A	10.1	A	93.6	A	0.0930	A		
USGS	05427850	2009-10-30	11.9	A	10.3	A	11.1	A	80.1	A	0.0970	A		
USGS	05427850	2009-10-31	10.6	A	7.5	A	8.7	A	287	A	0.100	A		
USGS	05427850	2009-11-01	8.0	A	6.9	A	7.4	A	123	A	0.104	A		
USGS	05427850	2009-11-02	8.6	A	7.2	A	7.7	A	116	A	0.107	A		
USGS	05427850	2009-11-03	7.4	A	6.3	A	6.9	A	89.3	A	0.108	A		
USGS	05427850	2009-11-04	7.2	A	6.3	A	6.8	A	103	A	0.109	A		
USGS	05427850	2009-11-05	7.4	A	5.8	A	6.6	A	97.1	A	0.110	A		
USGS	05427850	2009-11-06	8.5	A	6.3	A	7.2	A	68.2	A	0.109	A		
USGS	05427850	2009-11-07	9.8	A	8.0	A	8.9	A	121	A	0.0990	A		
USGS	05427850	2009-11-08	10.8	A	8.6	A	9.7	A	78.3	A	0.0900	A		
USGS	05427850	2009-11-09	11.4	A	10.4	A	10.9	A	108	A	0.0810	A		
USGS	05427850	2009-11-10	10.4	A	9.3	A	9.8	A	94.7	A	0.0740	A		
USGS	05427850	2009-11-11	9.3	A	8.0	A	8.5	A	91.4	A	0.0710	A		
USGS	05427850	2009-11-12	8.1	A	6.8	A	7.4	A	82.1	A	0.0680	A		
USGS	05427850	2009-11-13	7.4	A	6.2	A	6.9	A	97.1	A	0.0650	A		
USGS	05427850	2009-11-14	8.2	A	7.1	A	7.5	A	112	A	0.0630	A		
USGS	05427850	2009-11-15	7.5	A	6.1	A	6.7	A	95.3	A	0.0620	A		
USGS	05427850	2009-11-16	6.1	A	4.6	A	5.3	A	102	A	0.0610	A		
USGS	05427850	2009-11-17	5.4	A	3.2	A	4.4	A	92.8	A	0.0590	A		
USGS	05427850	2009-11-18	5.2	A	4.4	A	4.8	A	79.2	A	0.0580	A		
USGS	05427850	2009-11-19	5.9	A	5.1	A	5.4	A	84.3	A	0.0560	A		
USGS	05427850	2009-11-20	7.6	A	5.7	A	6.5	A	96.0	A	0.0540	A		
USGS	05427850	2009-11-21	7.6	A	5.8	A	6.6	A	92.9	A	0.0520	A		
USGS	05427850	2009-11-22	8.1	A	6.4	A	7.1	A	90.4	A	0.0500	A		
USGS	05427850	2009-11-23	7.2	A	6.5	A	6.9	A	90.1	A	0.0490	A		
USGS	05427850	2009-11-24	7.3	A	6.7	A	7.0	A	95.3	A	0.0470	A		
USGS	05427850	2009-11-25	7.5	A	6.3	A	7.2	A	94.5	A	0.0460	A		
USGS	05427850	2009-11-26	6.3	A	3.9	A	5.2	A	143	A	0.0440	A		
USGS	05427850	2009-11-27	4.4	A	3.0	A	3.7	A	126	A	0.0430	A		
USGS	05427850	2009-11-28	4.4	A	3.0	A	3.7	A	113	A	0.0430	A		
USGS	05427850	2009-11-29	3.9	A	3.2	A	3.6	A	105	A	0.0430	A		
USGS	05427850	2009-11-30	3.8	A	2.9	A	3.2	A	66.5	A	0.0430	A		
USGS	05427850	2009-12-01	4.1	A	2.3	A	3.2	A	108	A	0.0430	A		
USGS	05427850	2009-12-02	3.8	A	2.4	A	3.1	A	112	A	0.0430	A		
USGS	05427850	2009-12-03	2.4	A	0.8	A	1.7	A	75.5	A	0.0430	A		
USGS	05427850	2009-12-04	1.1	A	0.0	A	0.5	A	73.0	A	0.0440	A		
USGS	05427850	2009-12-05	1.5	A	0.0	A	0.6	A	94.5	A	0.0440	A		
USGS	05427850	2009-12-06	2.1	A	1.2	A	1.6	A	90.3	A	0.0440	A		
USGS	05427850	2009-12-07	2.1	A	1.4	A	1.7	A	81.0	A	0.0440	A		
USGS	05427850	2009-12-08	1.4	A	0.8	A	1.1	A	86.5	A	0.0450	A		
USGS	05427850	2009-12-09	0.8	A	0.3	A	0.5	A	70.8	A	0.0450	A		
USGS	05427850	2009-12-10	0.5	A	0.1	A	0.3	A	88.1	A	0.0450	A		
USGS	05427850	2009-12-11	0.4	A	0.0	A	0.2	A	79.2	A	0.0460	A		
USGS	05427850	2009-12-12	0.4	A	0.0	A	0.2	A	74.9	A	0.0460	A		
USGS	05427850	2009-12-13	0.4	A	0.0	A	0.1	A	82.1	A	0.0460	A		
USGS	05427850	2009-12-14	0.1	A	0.0	A	0.0	A	82.0	A	0.0470	A		
USGS	05427850	2009-12-15	0.0	A	0.0	A	0.0	A	73.9	A	0.0470	A		
USGS	05427850	2009-12-16	0.1	A	0.0	A	0.0	A	67.2	A	0.0470	A		
USGS	05427850	2009-12-17	0.0	A	0.0	A	0.0	A	76.8	A	0.0480	A		
USGS	05427850	2009-12-18	0.0	A	0.0	A	0.0	A	77.2	A	0.0480	A		
USGS	05427850	2009-12-19	0.0	A	0.0	A	0.0	A	77.7	A	0.0480	A		
USGS	05427850	2009-12-20	0.0	A	0.0	A	0.0	A	75.0	A	0.0490	A		
USGS	05427850	2009-12-21	0.0	A	0.0	A	0.0	A	76.5	A	0.0490	A		
USGS	05427850	2009-12-22	0.0	A	0.0	A	0.0	A	79.6	A	0.0490	A		
USGS	05427850	2009-12-23	0.0	A	0.0	A	0.0	A	82.2	A	0.0500	A		
USGS	05427850	2009-12-24	0.0	A	0.0	A	0.0	A	86.0	A	0.0500	A		
USGS	05427850	2009-12-25	0.0	A	0.0	A	0.0	A	139	A	0.0560	A		
USGS	05427850	2009-12-26	0.0	A	0.0	A	0.0	A	208	A	0.0620	A		
USGS	05427850	2009-12-27	0.0	A	0.0	A	0.0	A	172	A	0.0590	A		
USGS	05427850	2009-12-28	0.0	A	0.0	A	0.0	A	133	A	0.0540	A		
USGS	05427850	2009-12-29	0.0	A	0.0	A	0.0	A	101	A	0.0520	A		
USGS	05427850	2009-12-30					0.0	A:e	100	A:e	0.0520	A		
USGS	05427850	2009-12-31					0.0	A:e	98.0	A:e	0.0520	A		
USGS	05427850	2010-01-01					0.0	A:e	96.0	A:e	0.0520	A		
USGS	05427850	2010-01-02					0.0	A:e	94.0	A:e	0.0520	A		
USGS	05427850	2010-01-03					0.0	A:e	90.0	A:e	0.0520	A		
USGS	05427850	2010-01-04					0.0	A:e	88.0	A:e	0.0510	A		
USGS	05427850	2010-01-05	0.0	A	0.0	A	0.0	A	86.2	A	0.0510	A		
USGS	05427850	2010-01-06	0.0	A	0.0	A	0.0	A	83.6	A	0.0510	A		
USGS	05427850	2010-01-07	0.0	A	0.0	A	0.0	A	87.5	A	0.0510	A		
USGS	05427850	2010-01-08	0.0	A	0.0	A	0.0	A	92.5	A	0.0510	A		
USGS	05427850	2010-01-09	0.0	A	0.0	A	0.0	A	89.7	A	0.0510	A		
USGS	05427850	2010-01-10	0.0	A	0.0	A	0.0	A	86.4	A	0.0510	A		
USGS	05427850	2010-01-11					0.0	A:e	90.0	A	0.0510	A		
USGS	05427850	2010-01-12	0.0	A	0.0	A	0.0	A	88.0	A:e	0.0510	A		
USGS	05427850	2010-01-13	0.0	A	0.0	A	0.0	A	86.0	A:e	0.0510	A		
USGS	05427850	2010-01-14	0.0	A	0.0	A	0.0	A	84.0	A:e	0.0510	A		
USGS	05427850	2010-01-15					0.0	A:e	88.0	A:e	0.0500	A		
USGS	05427850	2010-01-16					0.0	A:e	92.0	A:e	0.0500	A		
USGS	05427850	2010-01-17					0.0	A:e	90.0	A:e	0.0500	A		
USGS	05427850	2010-01-18					0.0	A:e	86.0	A:e	0.0500	A		
USGS	05427850	2010-01-19					0.0	A:e	90.0	A:e	0.0500	A		
USGS	05427850	2010-01-20					0.0	A:e	90.0	A:e	0.0500	A		
USGS	05427850	2010-01-21					0.0	A:e	88.0	A:e	0.0500	A		
USGS	05427850	2010-01-22	0.0	A	0.0	A	0.0	A	82.1	A	0.0500	A		
USGS	05427850	2010-01-23	0.0	A	0.0	A	0.0	A	84.7	A	0.0500	A		
USGS	05427850	2010-01-24					0.0	A:e	96.0	A:e	0.0500	A		
USGS	05427850	2010-01-25					0.0	A:e	92.0	A:e	0.0500	A		
USGS	05427850	2010-01-26					0.0	A:e	90.0	A:e	0.0500	A		
USGS	05427850	2010-01-27					0.0	A:e	90.0	A:e	0.0500	A		
USGS	05427850	2010-01-28					0.0	A:e	88.0	A:e	0.0500	A		
USGS	05427850	2010-01-29	0.0	A	0.0	A	0.0	A	87.4	A	0.0500	A		
USGS	05427850	2010-01-30	0.0	A	0.0	A	0.0	A	84.6	A	0.0510	A		
USGS	05427850	2010-01-31	0.0	A	0.0	A	0.0	A	83.3	A	0.0510	A		
USGS	05427850	2010-02-01	0.0	A	0.0	A	0.0	A	81.2	A	0.0510	A		
USGS	05427850	2010-02-02	0.0	A	0.0	A	0.0	A	82.8	A	0.0510	A		
USGS	05427850	2010-02-03	0.0	A	0.0	A	0.0	A	87.1	A	0.0510	A		
USGS	05427850	2010-02-04	0.0	A	0.0	A	0.0	A	84.3	A	0.0510	A		
USGS	05427850	2010-02-05	0.0	A	0.0	A	0.0	A	86.9	A	0.0510	A		
USGS	05427850	2010-02-06	0.0	A	0.0	A	0.0	A	84.4	A	0.0510	A		
USGS	05427850	2010-02-07	0.0	A	0.0	A	0.0	A	82.3	A	0.0510	A		
USGS	05427850	2010-02-08	0.0	A	0.0	A	0.0	A	83.7	A	0.0510	A		
USGS	05427850	2010-02-09	0.0	A	0.0	A	0.0	A	85.5	A	0.0510	A		
USGS	05427850	2010-02-10	0.0	A	0.0	A	0.0	A	80.4	A	0.0510	A		
USGS	05427850	2010-02-11	0.0	A	0.0	A	0.0	A	80.7	A	0.0510	A		
USGS	05427850	2010-02-12	0.0	A	0.0	A	0.0	A	78.7	A	0.0510	A		
USGS	05427850	2010-02-13	0.0	A	0.0	A	0.0	A	80.6	A	0.0510	A		
USGS	05427850	2010-02-14	0.0	A	0.0	A	0.0	A	82.4	A	0.0510	A		
USGS	05427850	2010-02-15	0.0	A	0.0	A	0.0	A	85.2	A	0.0510	A		
USGS	05427850	2010-02-16	0.0	A	0.0	A	0.0	A	83.0	A	0.0510	A		
USGS	05427850	2010-02-17	0.2	A	0.0	A	0.0	A	79.2	A	0.0520	A		
USGS	05427850	2010-02-18	0.5	A	0.0	A	0.2	A	77.4	A	0.0520	A		
USGS	05427850	2010-02-19	1.5	A	0.0	A	0.4	A	74.6	A	0.0520	A		
USGS	05427850	2010-02-20	1.5	A	0.1	A	0.7	A	74.0	A	0.0520	A		
USGS	05427850	2010-02-21	2.7	A	0.5	A	1.3	A	75.7	A	0.0520	A		
USGS	05427850	2010-02-22	2.3	A	0.4	A	1.2	A	74.8	A	0.0520	A		
USGS	05427850	2010-02-23	3.5	A	0.4	A	1.7	A	76.0	A	0.0520	A		
USGS	05427850	2010-02-24	2.3	A	0.0	A	0.6	A	76.3	A	0.0520	A		
USGS	05427850	2010-02-25	2.9	A	0.0	A	0.8	A	69.3	A	0.0520	A		
USGS	05427850	2010-02-26	2.2	A	0.0	A	0.6	A	72.4	A	0.0530	A		
USGS	05427850	2010-02-27	3.6	A	0.0	A	1.3	A	74.0	A	0.0530	A		
USGS	05427850	2010-02-28	4.2	A	0.3	A	1.8	A	73.5	A	0.0540	A		
USGS	05427850	2010-03-01	6.1	A	0.9	A	2.7	A	71.8	A	0.0540	A		
USGS	05427850	2010-03-02	5.2	A	0.2	A	1.9	A	72.0	A	0.0550	A		
USGS	05427850	2010-03-03	6.0	A	0.0	A	2.0	A	69.4	A	0.0560	A		
USGS	05427850	2010-03-04	6.5	A	0.0	A	2.3	A	70.2	A	0.0560	A		
USGS	05427850	2010-03-05	6.8	A	0.0	A	2.4	A	70.6	A	0.0570	A		
USGS	05427850	2010-03-06	6.6	A	0.0	A	2.5	A	71.4	A	0.0570	A		
USGS	05427850	2010-03-07	6.0	A	0.5	A	2.8	A	75.2	A	0.0590	A		
USGS	05427850	2010-03-08	6.2	A	0.8	A	3.1	A	79.5	A	0.0660	A		
USGS	05427850	2010-03-09	4.9	A	2.2	A	3.5	A	100	A	0.0740	A		
USGS	05427850	2010-03-10	4.8	A	2.8	A	3.9	A	161	A	0.0920	A		
USGS	05427850	2010-03-11	3.3	A	2.5	A	2.9	A	261	A	0.166	A		
USGS	05427850	2010-03-12	3.8	A	1.6	A	2.8	A	322	A	0.213	A		
USGS	05427850	2010-03-13	3.0	A	1.6	A	2.2	A	332	A	0.227	A		
USGS	05427850	2010-03-14	7.1	A	2.1	A	3.5	A	247	A	0.175	A		
USGS	05427850	2010-03-15	8.4	A	3.4	A	5.7	A	167	A	0.159	A		
USGS	05427850	2010-03-16	9.1	A	5.0	A	7.0	A	131	A	0.141	A		
USGS	05427850	2010-03-17	10.4	A	4.7	A	7.9	A	113	A	0.139	A		
USGS	05427850	2010-03-18	10.7	A	7.4	A	8.8	A	99.3	A	0.138	A		
USGS	05427850	2010-03-19	10.2	A	8.3	A	9.3	A	112	A	0.124	A		
USGS	05427850	2010-03-20	8.3	A	3.5	A	6.0	A	95.9	A	0.0950	A		
USGS	05427850	2010-03-21	8.9	A	4.3	A	6.4	A	96.7	A	0.0790	A		
USGS	05427850	2010-03-22	10.6	A	6.1	A	8.1	A	93.2	A	0.0770	A		
USGS	05427850	2010-03-23	12.2	A	7.1	A	9.3	A	88.5	A	0.0760	A		
USGS	05427850	2010-03-24	11.4	A	9.2	A	10.3	A	86.8	A	0.0770	A		
USGS	05427850	2010-03-25	10.3	A	8.2	A	9.3	A	95.1	A	0.0780	A		
USGS	05427850	2010-03-26	8.8	A	3.9	A	6.6	A	67.6	A	0.0780	A		
USGS	05427850	2010-03-27	7.7	A	5.5	A	6.5	A	90.9	A	0.0790	A		
USGS	05427850	2010-03-28	9.4	A	5.7	A	7.3	A	83.2	A	0.0760	A		
USGS	05427850	2010-03-29	11.1	A	6.2	A	8.3	A	74.4	A	0.0620	A		
USGS	05427850	2010-03-30	11.5	A	7.5	A	9.3	A	52.6	A	0.0660	A		
USGS	05427850	2010-03-31	14.9	A	9.5	A	11.9	A	107	A	0.0730	A		
USGS	05427850	2010-04-01	17.5	A	13.3	A	14.9	A	65.9	A	0.0820	A		
USGS	05427850	2010-04-02	17.1	A	15.2	A	16.3	A	67.3	A	0.0910	A		
USGS	05427850	2010-04-03	16.2	A	13.7	A	14.9	A	85.9	A	0.100	A		
USGS	05427850	2010-04-04	14.2	A	11.6	A	13.0	A	90.8	A	0.108	A		
USGS	05427850	2010-04-05	15.7	A	11.6	A	13.5	A	87.7	A	0.151	A		
USGS	05427850	2010-04-06	14.7	A	11.8	A	13.1	A	138	A	0.197	A		
USGS	05427850	2010-04-07	11.9	A	8.5	A	10.4	A	187	A	0.137	A		
USGS	05427850	2010-04-08	8.5	A	5.8	A	7.1	A	205	A	0.114	A		
USGS	05427850	2010-04-09	9.8	A	4.3	A	7.0	A	181	A	0.111	A		
USGS	05427850	2010-04-10	11.5	A	8.6	A	10.1	A	123	A	0.119	A		
USGS	05427850	2010-04-11	14.9	A	10.5	A	12.4	A	108	A	0.128	A		
USGS	05427850	2010-04-12	13.6	A	12.3	A	12.8	A	102	A	0.137	A		
USGS	05427850	2010-04-13	14.4	A	11.0	A	12.6	A	96.3	A	0.144	A		
USGS	05427850	2010-04-14	16.1	A	11.7	A	13.6	A	82.8	A	0.139	A		
USGS	05427850	2010-04-15	18.7	A	15.2	A	16.7	A	76.3	A	0.132	A		
USGS	05427850	2010-04-16	17.9	A	15.8	A	16.9	A	116	A	0.127	A		
USGS	05427850	2010-04-17	15.8	A	12.8	A	14.3	A	87.5	A	0.124	A		
USGS	05427850	2010-04-18	16.3	A	11.8	A	14.0	A	86.6	A	0.121	A		
USGS	05427850	2010-04-19	17.5	A	12.7	A	15.0	A	86.8	A	0.119	A		
USGS	05427850	2010-04-20	18.3	A	13.9	A	15.7	A	84.8	A	0.121	A		
USGS	05427850	2010-04-21	18.8	A	15.5	A	17.1	A	92.0	A	0.123	A		
USGS	05427850	2010-04-22	18.0	A	13.0	A	15.4	A	79.3	A	0.126	A		
USGS	05427850	2010-04-23	16.6	A	14.2	A	15.2	A	84.9	A	0.128	A		
USGS	05427850	2010-04-24	14.4	A	12.4	A	13.3	A	106	A	0.131	A		
USGS	05427850	2010-04-25	12.4	A	9.9	A	11.0	A	93.3	A	0.125	A		
USGS	05427850	2010-04-26	14.4	A	9.0	A	11.6	A	95.1	A	0.114	A		
