# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-04 01:25:47 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427948 PHEASANT BRANCH AT MIDDLETON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427948
#            TS   parameter     statistic     Description
#        154983       00060     00003     Discharge, cubic feet per second (Mean)
#        154986       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154988       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154990       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        154991       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        154992       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        154993       00045     00006     Precipitation, total, inches (Sum)
#        154994       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154995       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154996       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154997       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154999       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        155001       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154983_00060_00003	154983_00060_00003_cd	154986_00671_00003	154986_00671_00003_cd	154988_00665_00003	154988_00665_00003_cd	154990_00095_00001	154990_00095_00001_cd	154991_00095_00002	154991_00095_00002_cd	154992_00095_00003	154992_00095_00003_cd	154993_00045_00006	154993_00045_00006_cd	154994_00010_00001	154994_00010_00001_cd	154995_00010_00002	154995_00010_00002_cd	154996_00010_00003	154996_00010_00003_cd	154997_00631_00003	154997_00631_00003_cd	154999_00625_00003	154999_00625_00003_cd	155001_00608_00003	155001_00608_00003_cd
USGS	05427948	2012-04-28	3.08	A	0.00975	A	0.0700	A							0.17	A							0.304	A	0.87	A	0.0834	A
USGS	05427948	2012-04-29	3.84	A	0.0110	A	0.0700	A							0.48	A							0.304	A	0.87	A	0.0824	A
USGS	05427948	2012-04-30	10.5	A	0.0210	A	0.0700	A							0.11	A							0.304	A	0.90	A	0.0815	A
USGS	05427948	2012-05-01	7.43	A	0.0210	A	0.0700	A							0.00	A							0.304	A	0.90	A	0.0806	A
USGS	05427948	2012-05-02	17.9	A	0.0263	A	0.0869	A							0.61	A							0.388	A	1.3	A	0.148	A
USGS	05427948	2012-05-03	11.6	A	0.0255	A	0.0863	A							0.03	A							0.384	A	1.3	A	0.148	A
USGS	05427948	2012-05-04	7.55	A	0.0145	A	0.0700	A							0.00	A							0.304	A	0.89	A	0.0974	A
USGS	05427948	2012-05-05	5.47	A	0.0113	A	0.0700	A							0.01	A							0.304	A	0.87	A	0.0934	A
USGS	05427948	2012-05-06	11.3	A	0.0261	A	0.101	A							0.53	A							0.247	A	0.88	A	0.149	A
USGS	05427948	2012-05-07	13.6	A	0.0370	A	0.121	A							0.03	A							0.210	A	0.89	A	0.187	A
USGS	05427948	2012-05-08	9.49	A	0.0306	A	0.111	A							0.00	A							0.236	A	0.88	A	0.168	A
USGS	05427948	2012-05-09	6.76	A	0.0144	A	0.0871	A							0.00	A							0.286	A	0.84	A	0.119	A
USGS	05427948	2012-05-10	4.58	A	0.0136	A	0.0899	A							0.00	A							0.266	A	0.84	A	0.118	A
USGS	05427948	2012-05-11	3.41	A	0.0129	A	0.0928	A							0.00	A							0.246	A	0.83	A	0.117	A
USGS	05427948	2012-05-12	2.96	A	0.0123	A	0.0958	A							0.00	A							0.228	A	0.83	A	0.116	A
USGS	05427948	2012-05-13	2.69	A	0.0116	A	0.0988	A							0.00	A							0.212	A	0.82	A	0.115	A
USGS	05427948	2012-05-14	2.65	A	0.0110	A	0.102	A							0.00	A							0.196	A	0.81	A	0.114	A
USGS	05427948	2012-05-15	2.53	A	0.0105	A	0.105	A							0.00	A							0.182	A	0.81	A	0.113	A
USGS	05427948	2012-05-16	2.41	A	0.00992	A	0.109	A							0.00	A							0.169	A	0.80	A	0.112	A
USGS	05427948	2012-05-17	2.17	A	0.00940	A	0.112	A							0.00	A							0.157	A	0.80	A	0.111	A
USGS	05427948	2012-05-18	1.97	A	0.00905	A	0.115	A							0.00	A							0.148	A	0.79	A	0.110	A
USGS	05427948	2012-05-19	1.90	A	0.00914	A	0.119	A							0.00	A							0.147	A	0.79	A	0.110	A
USGS	05427948	2012-05-20	1.89	A	0.00927	A	0.122	A							0.00	A							0.148	A	0.79	A	0.110	A
USGS	05427948	2012-05-21	1.78	A	0.00940	A	0.125	A							0.00	A							0.148	A	0.79	A	0.110	A
USGS	05427948	2012-05-22	1.73	A	0.00954	A	0.129	A							0.00	A							0.148	A	0.78	A	0.110	A
USGS	05427948	2012-05-23	1.77	A	0.00967	A	0.132	A							0.00	A							0.148	A	0.78	A	0.109	A
USGS	05427948	2012-05-24	1.78	A	0.00981	A	0.136	A							0.02	A							0.149	A	0.78	A	0.109	A
USGS	05427948	2012-05-25	1.75	A	0.0103	A	0.139	A							0.04	A							0.149	A	0.79	A	0.109	A
USGS	05427948	2012-05-26	6.22	A	0.0230	A	0.143	A							0.67	A							0.149	A	0.89	A	0.121	A
USGS	05427948	2012-05-27	4.60	A	0.0194	A	0.147	A							0.00	A							0.149	A	0.90	A	0.115	A
USGS	05427948	2012-05-28	5.63	A	0.0274	A	0.151	A							0.43	A							0.150	A	0.91	A	0.120	A
USGS	05427948	2012-05-29	6.76	A	0.0268	A	0.155	A							0.00	A							0.150	A	0.96	A	0.124	A
USGS	05427948	2012-05-30	4.01	A	0.0193	A	0.159	A							0.00	A							0.150	A	0.90	A	0.113	A
USGS	05427948	2012-05-31	7.54	A	0.0272	A	0.164	A							0.50	A							0.150	A	0.98	A	0.123	A
USGS	05427948	2012-06-01	4.95	A	0.0182	A	0.168	A							0.00	A							0.151	A	0.98	A	0.120	A
USGS	05427948	2012-06-02	3.71	A	0.0151	A	0.173	A							0.00	A							0.151	A	0.98	A	0.119	A
USGS	05427948	2012-06-03	2.88	A	0.0150	A	0.177	A							0.00	A							0.151	A	0.98	A	0.119	A
USGS	05427948	2012-06-04	2.46	A	0.0180	A	0.182	A							0.00	A							0.152	A	0.97	A	0.119	A
USGS	05427948	2012-06-05	2.23	A	0.0217	A	0.187	A							0.00	A							0.152	A	0.97	A	0.119	A
USGS	05427948	2012-06-06	2.02	A	0.0261	A	0.192	A							0.00	A							0.152	A	0.97	A	0.118	A
USGS	05427948	2012-06-07	1.75	A	0.0315	A	0.197	A							0.00	A							0.152	A	0.96	A	0.118	A
USGS	05427948	2012-06-08	1.66	A	0.0379	A	0.203	A							0.00	A							0.153	A	0.96	A	0.118	A
USGS	05427948	2012-06-09	1.54	A	0.0456	A	0.208	A							0.00	A							0.153	A	0.96	A	0.118	A
USGS	05427948	2012-06-10	1.52	A	0.0549	A	0.214	A							0.00	A							0.153	A	0.96	A	0.118	A
USGS	05427948	2012-06-11	1.86	A	0.0661	A	0.220	A							0.15	A							0.153	A	0.95	A	0.117	A
USGS	05427948	2012-06-12	1.80	A	0.0796	A	0.226	A							0.00	A							0.154	A	0.95	A	0.117	A
USGS	05427948	2012-06-13	1.59	A	0.0936	A	0.231	A							0.00	A							0.154	A	0.95	A	0.117	A
USGS	05427948	2012-06-14	1.40	A	0.0958	A	0.234	A							0.00	A							0.154	A	0.94	A	0.118	A
USGS	05427948	2012-06-15	1.42	A	0.0956	A	0.235	A							0.00	A							0.155	A	0.94	A	0.118	A
USGS	05427948	2012-06-16	1.34	A	0.0953	A	0.237	A							0.00	A							0.155	A	0.93	A	0.119	A
USGS	05427948	2012-06-17	1.44	A	0.0951	A	0.239	A							0.00	A							0.155	A	0.92	A	0.120	A
USGS	05427948	2012-06-18	1.65	A	0.0949	A	0.241	A							0.00	A							0.156	A	0.91	A	0.120	A
USGS	05427948	2012-06-19	1.35	A	0.0947	A	0.242	A							0.00	A							0.156	A	0.91	A	0.121	A
USGS	05427948	2012-06-20	1.21	A	0.0945	A	0.244	A							0.00	A							0.156	A	0.90	A	0.122	A
USGS	05427948	2012-06-21	1.21	A	0.0942	A	0.246	A							0.04	A							0.157	A	0.89	A	0.122	A
USGS	05427948	2012-06-22	1.10	A	0.0940	A	0.248	A							0.00	A							0.157	A	0.88	A	0.123	A
USGS	05427948	2012-06-23	1.08	A	0.0938	A	0.250	A							0.00	A							0.158	A	0.88	A	0.124	A
USGS	05427948	2012-06-24	1.09	A	0.0936	A	0.251	A							0.00	A							0.158	A	0.87	A	0.124	A
USGS	05427948	2012-06-25	1.11	A	0.0934	A	0.253	A							0.00	A							0.158	A	0.86	A	0.125	A
USGS	05427948	2012-06-26	1.12	A	0.0932	A	0.255	A							0.00	A							0.159	A	0.86	A	0.126	A
USGS	05427948	2012-06-27	1.05	A	0.0930	A	0.257	A							0.00	A							0.159	A	0.85	A	0.126	A
USGS	05427948	2012-06-28	0.92	A	0.0927	A	0.259	A							0.00	A							0.159	A	0.84	A	0.127	A
USGS	05427948	2012-06-29	0.90	A	0.0925	A	0.261	A							0.00	A							0.160	A	0.84	A	0.128	A
USGS	05427948	2012-06-30	0.84	A	0.0923	A	0.263	A							0.00	A							0.160	A	0.83	A	0.128	A
USGS	05427948	2012-07-01	0.82	A	0.0921	A	0.265	A							0.00	A							0.160	A	0.82	A	0.129	A
USGS	05427948	2012-07-02	0.83	A	0.0919	A	0.266	A							0.00	A							0.161	A	0.82	A	0.130	A
USGS	05427948	2012-07-03	0.83	A	0.0917	A	0.268	A							0.00	A							0.161	A	0.81	A	0.130	A
USGS	05427948	2012-07-04	0.75	A	0.0915	A	0.270	A							0.00	A							0.162	A	0.80	A	0.131	A
USGS	05427948	2012-07-05	0.70	A	0.0913	A	0.272	A							0.00	A							0.162	A	0.80	A	0.132	A
USGS	05427948	2012-07-06	0.64	A	0.0910	A	0.274	A							0.00	A							0.162	A	0.79	A	0.133	A
USGS	05427948	2012-07-07	0.59	A	0.0908	A	0.276	A							0.00	A							0.163	A	0.78	A	0.133	A
USGS	05427948	2012-07-08	0.62	A	0.0906	A	0.278	A							0.00	A							0.163	A	0.78	A	0.134	A
USGS	05427948	2012-07-09	0.66	A	0.0904	A	0.280	A							0.00	A							0.163	A	0.77	A	0.135	A
USGS	05427948	2012-07-10	0.76	A	0.0902	A	0.282	A							0.00	A							0.164	A	0.77	A	0.136	A
USGS	05427948	2012-07-11	0.70	A	0.0900	A	0.285	A							0.00	A							0.164	A	0.76	A	0.136	A
USGS	05427948	2012-07-12	0.67	A	0.0898	A	0.287	A							0.00	A							0.165	A	0.75	A	0.137	A
USGS	05427948	2012-07-13	0.64	A	0.0896	A	0.289	A							0.00	A							0.165	A	0.75	A	0.138	A
USGS	05427948	2012-07-14	0.65	A	0.0894	A	0.291	A							0.03	A							0.165	A	0.74	A	0.139	A
USGS	05427948	2012-07-15	0.67	A	0.0892	A	0.293	A							0.00	A							0.166	A	0.74	A	0.139	A
USGS	05427948	2012-07-16	0.71	A	0.0890	A	0.295	A							0.00	A							0.166	A	0.73	A	0.140	A
USGS	05427948	2012-07-17	0.65	A	0.0890	A	0.295	A							0.00	A							0.166	A	0.73	A	0.140	A
USGS	05427948	2012-07-18	1.51	A	0.0890	A	0.295	A							0.96	A							0.166	A	0.78	A	0.151	A
USGS	05427948	2012-07-19	4.43	A	0.0890	A	0.295	A							0.08	A							0.166	A	0.85	A	0.213	A
USGS	05427948	2012-07-20	4.17	A	0.0890	A	0.295	A							0.00	A							0.166	A	0.86	A	0.188	A
USGS	05427948	2012-07-21	3.43	A	0.0890	A	0.295	A							0.00	A							0.166	A	0.86	A	0.167	A
USGS	05427948	2012-07-22	2.59	A	0.0890	A	0.295	A							0.01	A							0.166	A	0.83	A	0.157	A
USGS	05427948	2012-07-23	1.80	A	0.0890	A	0.295	A							0.00	A							0.166	A	0.80	A	0.149	A
USGS	05427948	2012-07-24	3.72	A	0.0890	A	0.295	A							0.56	A							0.166	A	0.77	A	0.201	A
USGS	05427948	2012-07-25	4.63	A	0.0940	A	0.294	A							0.59	A							0.164	A	0.80	A	0.219	A
USGS	05427948	2012-07-26	15.8	A	0.143	A	0.286	A							0.53	A							0.148	A	1.4	A	0.344	A
USGS	05427948	2012-07-27	6.93	A	0.0916	A	0.300	A							0.02	A							0.160	A	1.2	A	0.253	A
USGS	05427948	2012-07-28	4.66	A	0.0967	A	0.308	A							0.00	A							0.148	A	1.3	A	0.259	A
USGS	05427948	2012-07-29	3.76	A	0.102	A	0.317	A							0.00	A							0.138	A	1.3	A	0.266	A
USGS	05427948	2012-07-30	3.27	A	0.108	A	0.326	A							0.11	A							0.128	A	1.3	A	0.272	A
USGS	05427948	2012-07-31	2.86	A	0.114	A	0.335	A							0.01	A							0.119	A	1.4	A	0.279	A
USGS	05427948	2012-08-01	2.12	A	0.120	A	0.345	A							0.00	A							0.111	A	1.4	A	0.285	A
USGS	05427948	2012-08-02	1.72	A	0.127	A	0.354	A							0.03	A							0.103	A	1.4	A	0.292	A
USGS	05427948	2012-08-03	1.35	A	0.134	A	0.365	A							0.00	A							0.0956	A	1.5	A	0.299	A
USGS	05427948	2012-08-04	1.39	A	0.141	A	0.375	A							0.21	A							0.0888	A	1.5	A	0.306	A
USGS	05427948	2012-08-05	1.50	A	0.149	A	0.386	A							0.00	A							0.0826	A	1.6	A	0.314	A
USGS	05427948	2012-08-06	1.28	A	0.157	A	0.397	A							0.00	A							0.0767	A	1.6	A	0.321	A
USGS	05427948	2012-08-07	1.15	A	0.166	A	0.408	A							0.00	A							0.0713	A	1.7	A	0.329	A
USGS	05427948	2012-08-08	1.26	A	0.175	A	0.419	A							0.18	A							0.0663	A	1.7	A	0.337	A
USGS	05427948	2012-08-09	3.93	A	0.184	A	0.431	A							0.38	A:e							0.0616	A	1.8	A	0.345	A
USGS	05427948	2012-08-10	5.10	A	0.195	A	0.444	A							0.00	A:e							0.0572	A	1.8	A	0.354	A
USGS	05427948	2012-08-11	3.25	A	0.205	A	0.456	A							0.00	A							0.0532	A	1.9	A	0.362	A
USGS	05427948	2012-08-12	2.16	A	0.217	A	0.469	A							0.00	A							0.0494	A	1.9	A	0.371	A
USGS	05427948	2012-08-13	1.72	A	0.229	A	0.483	A							0.01	A							0.0460	A	2.0	A	0.380	A
USGS	05427948	2012-08-14	1.48	A	0.241	A	0.496	A							0.00	A							0.0427	A	2.0	A	0.385	A
USGS	05427948	2012-08-15	1.30	A	0.251	A	0.506	A							0.00	A							0.0405	A	2.1	A	0.387	A
USGS	05427948	2012-08-16	5.51	A	0.245	A	0.496	A							0.63	A							0.0416	A	2.1	A	0.389	A
USGS	05427948	2012-08-17	4.74	A	0.238	A	0.484	A							0.00	A							0.0432	A	2.0	A	0.392	A
USGS	05427948	2012-08-18	3.25	A	0.231	A	0.472	A							0.00	A							0.0448	A	2.0	A	0.394	A
USGS	05427948	2012-08-19	2.15	A	0.224	A	0.461	A							0.07	A							0.0465	A	2.0	A	0.396	A
USGS	05427948	2012-08-20	1.74	A	0.217	A	0.450	A							0.00	A							0.0482	A	1.9	A	0.398	A
USGS	05427948	2012-08-21	1.47	A	0.211	A	0.439	A							0.00	A							0.0500	A	1.9	A	0.400	A
USGS	05427948	2012-08-22	1.31	A	0.205	A	0.429	A							0.00	A							0.0518	A	1.9	A	0.402	A
USGS	05427948	2012-08-23	1.18	A	0.199	A	0.418	A							0.00	A							0.0538	A	1.8	A	0.405	A
USGS	05427948	2012-08-24	1.11	A	0.193	A	0.408	A							0.00	A							0.0558	A	1.8	A	0.407	A
USGS	05427948	2012-08-25	1.06	A	0.187	A	0.398	A							0.00	A							0.0578	A	1.8	A	0.409	A
USGS	05427948	2012-08-26	1.27	A	0.181	A	0.389	A							0.22	A							0.0600	A	1.7	A	0.411	A
USGS	05427948	2012-08-27	1.53	A	0.176	A	0.380	A							0.00	A							0.0622	A	1.7	A	0.413	A
USGS	05427948	2012-08-28	1.43	A	0.171	A	0.371	A							0.00	A							0.0646	A	1.7	A	0.416	A
USGS	05427948	2012-08-29	1.36	A	0.166	A	0.362	A							0.00	A							0.0670	A	1.6	A	0.418	A
USGS	05427948	2012-08-30	1.27	A	0.161	A	0.353	A							0.00	A							0.0694	A	1.6	A	0.420	A
USGS	05427948	2012-08-31	1.20	A	0.156	A	0.345	A							0.00	A							0.0720	A	1.6	A	0.422	A
USGS	05427948	2012-09-01	1.12	A	0.152	A	0.336	A							0.00	A							0.0747	A	1.5	A	0.425	A
USGS	05427948	2012-09-02	1.05	A	0.147	A	0.328	A							0.00	A							0.0775	A	1.5	A	0.427	A
USGS	05427948	2012-09-03	1.03	A	0.143	A	0.320	A							0.00	A							0.0804	A	1.5	A	0.429	A
USGS	05427948	2012-09-04	1.21	A	0.139	A	0.313	A							0.29	A							0.0834	A	1.5	A	0.432	A
USGS	05427948	2012-09-05	2.09	A	0.135	A	0.305	A							0.16	A							0.0864	A	1.4	A	0.434	A
USGS	05427948	2012-09-06	1.63	A	0.131	A	0.298	A							0.00	A							0.0897	A	1.4	A	0.436	A
USGS	05427948	2012-09-07	1.26	A	0.127	A	0.291	A							0.02	A							0.0930	A	1.4	A	0.439	A
USGS	05427948	2012-09-08	1.16	A	0.123	A	0.284	A							0.13	A							0.0965	A	1.4	A	0.441	A
USGS	05427948	2012-09-09	1.26	A	0.119	A	0.277	A							0.00	A							0.100	A	1.3	A	0.444	A
USGS	05427948	2012-09-10	1.15	A	0.116	A	0.270	A							0.00	A							0.104	A	1.3	A	0.446	A
USGS	05427948	2012-09-11	1.10	A	0.112	A	0.263	A							0.00	A							0.107	A	1.3	A	0.448	A
USGS	05427948	2012-09-12	0.99	A	0.107	A	0.254	A							0.00	A							0.108	A	1.3	A	0.448	A
USGS	05427948	2012-09-13	0.74	A	0.103	A	0.245	A							0.01	A							0.109	A	1.3	A	0.448	A
USGS	05427948	2012-09-14	0.80	A	0.0983	A	0.236	A							0.01	A							0.110	A	1.2	A	0.448	A
USGS	05427948	2012-09-15	0.70	A	0.0940	A	0.228	A							0.00	A							0.112	A	1.2	A	0.448	A
USGS	05427948	2012-09-16	0.72	A	0.0900	A	0.220	A							0.00	A							0.113	A	1.2	A	0.449	A
USGS	05427948	2012-09-17	0.70	A	0.0861	A	0.212	A							0.08	A							0.114	A	1.2	A	0.449	A
USGS	05427948	2012-09-18	1.46	A	0.0824	A	0.204	A							0.01	A							0.115	A	1.2	A	0.449	A
USGS	05427948	2012-09-19	1.53	A	0.0788	A	0.197	A							0.01	A							0.116	A	1.1	A	0.449	A
USGS	05427948	2012-09-20	1.02	A	0.0754	A	0.190	A							0.00	A							0.117	A	1.1	A	0.449	A
USGS	05427948	2012-09-21	0.91	A	0.0721	A	0.183	A							0.14	A							0.118	A	1.1	A	0.449	A
USGS	05427948	2012-09-22	1.30	A	0.0690	A	0.177	A							0.05	A							0.120	A	1.1	A	0.449	A
USGS	05427948	2012-09-23	1.08	A	0.0660	A	0.171	A							0.00	A							0.121	A	1.1	A	0.449	A
USGS	05427948	2012-09-24	1.21	A	0.0632	A	0.165	A							0.00	A							0.122	A	1.0	A	0.449	A
USGS	05427948	2012-09-25	1.13	A	0.0604	A	0.159	A							0.00	A							0.123	A	1.0	A	0.449	A
USGS	05427948	2012-09-26	1.11	A	0.0578	A	0.153	A							0.00	A							0.124	A	1.0	A	0.450	A
USGS	05427948	2012-09-27	1.36	A	0.0553	A	0.148	A							0.00	A							0.126	A	0.99	A	0.450	A
USGS	05427948	2012-09-28	1.07	A	0.0530	A	0.142	A							0.00	A							0.127	A	0.97	A	0.450	A
USGS	05427948	2012-09-29	0.89	A	0.0507	A	0.137	A							0.00	A							0.128	A	0.95	A	0.450	A
USGS	05427948	2012-09-30	1.46	A	0.0500	A	0.132	A							0.00	A							0.129	A	0.94	A	0.450	A
USGS	05427948	2012-10-01	0.93	A	0.0493	A	0.132	A							0.00	A							0.131	A	0.94	A	0.452	A
USGS	05427948	2012-10-02	0.98	A	0.0480	A	0.133	A							0.00	A							0.137	A	0.95	A	0.456	A
USGS	05427948	2012-10-03	1.10	A	0.0468	A	0.133	A							0.00	A							0.142	A	0.95	A	0.459	A
USGS	05427948	2012-10-04	1.09	A	0.0455	A	0.134	A							0.00	A							0.147	A	0.96	A	0.463	A
USGS	05427948	2012-10-05	1.09	A	0.0443	A	0.134	A							0.00	A							0.153	A	0.96	A	0.467	A
USGS	05427948	2012-10-06	0.98	A	0.0432	A	0.135	A							0.00	A							0.159	A	0.97	A	0.471	A
USGS	05427948	2012-10-07	0.89	A	0.0420	A	0.135	A							0.00	A							0.165	A	0.97	A	0.474	A
USGS	05427948	2012-10-08	0.97	A	0.0411	A	0.136	A							0.00	A							0.170	A	0.98	A	0.478	A
USGS	05427948	2012-10-09	0.94	A	0.0410	A	0.136	A							0.17	A							0.171	A	0.98	A	0.478	A
USGS	05427948	2012-10-10	1.37	A	0.0410	A	0.136	A							0.01	A							0.171	A	0.98	A	0.478	A
USGS	05427948	2012-10-11	1.31	A	0.0410	A	0.136	A							0.00	A							0.171	A	0.98	A	0.478	A
USGS	05427948	2012-10-12	1.07	A	0.0410	A	0.136	A							0.00	A							0.171	A	0.98	A	0.478	A
USGS	05427948	2012-10-13	6.31	A	0.0548	A	0.191	A							0.75	A							0.171	A	0.98	A	0.478	A
USGS	05427948	2012-10-14	44.3	A	0.0347	A	0.258	A							1.98	A							0.230	A	1.2	A	0.257	A
USGS	05427948	2012-10-15	27.1	A	0.0300	A	0.319	A							0.00	A							0.268	A	1.4	A	0.116	A
USGS	05427948	2012-10-16	9.66	A	0.0300	A	0.242	A							0.00	A							0.228	A	1.0	A	0.106	A
USGS	05427948	2012-10-17	8.41	A	0.0361	A	0.127	A							0.60	A							0.186	A	0.64	A	0.109	A
USGS	05427948	2012-10-18	11.8	A	0.0512	A	0.120	A							0.06	A							0.211	A	0.75	A	0.165	A
USGS	05427948	2012-10-19	7.63	A	0.0337	A	0.0946	A							0.15	A							0.202	A	0.76	A	0.136	A
USGS	05427948	2012-10-20	4.92	A	0.0284	A	0.0895	A							0.00	A							0.205	A	0.77	A	0.123	A
USGS	05427948	2012-10-21	3.36	A	0.0238	A	0.0846	A							0.00	A							0.207	A	0.79	A	0.111	A
USGS	05427948	2012-10-22	7.63	A	0.0352	A	0.0966	A							0.66	A							0.221	A	0.89	A	0.148	A
USGS	05427948	2012-10-23	10.4	A	0.0302	A	0.0986	A							0.05	A							0.233	A	0.95	A	0.196	A
USGS	05427948	2012-10-24	7.25	A	0.0242	A	0.0889	A							0.00	A							0.240	A	0.92	A	0.178	A
USGS	05427948	2012-10-25	7.45	A	0.0305	A	0.0890	A							0.33	A							0.248	A	0.89	A	0.162	A
USGS	05427948	2012-10-26	7.11	A	0.0305	A	0.0712	A							0.00	A							0.255	A	0.89	A	0.224	A
USGS	05427948	2012-10-27	4.47	A	0.0255	A	0.0652	A							0.00	A							0.271	A	0.89	A	0.229	A
USGS	05427948	2012-10-28	3.05	A	0.0224	A	0.0616	A							0.00	A							0.289	A	0.89	A	0.228	A
USGS	05427948	2012-10-29	2.18	A	0.0201	A	0.0592	A							0.00	A							0.309	A	0.89	A	0.226	A
USGS	05427948	2012-10-30	1.84	A	0.0192	A	0.0594	A							0.00	A							0.329	A	0.89	A	0.225	A
USGS	05427948	2012-10-31	1.69	A	0.0184	A	0.0598	A							0.00	A							0.351	A	0.89	A	0.224	A
USGS	05427948	2012-11-01	1.57	A	0.0177	A	0.0601	A							0.00	A							0.374	A	0.89	A	0.223	A
USGS	05427948	2012-11-02	1.49	A	0.0170	A	0.0605	A							0.00	A							0.399	A	0.89	A	0.222	A
USGS	05427948	2012-11-03	1.44	A	0.0164	A	0.0608	A							0.00	A							0.425	A	0.89	A	0.221	A
USGS	05427948	2012-11-04	1.58	A	0.0157	A	0.0612	A							0.00	A							0.454	A	0.89	A	0.220	A
USGS	05427948	2012-11-05	1.53	A	0.0151	A	0.0616	A							0.00	A							0.484	A	0.89	A	0.219	A
USGS	05427948	2012-11-06	1.58	A	0.0146	A	0.0619	A							0.08	A:e							0.516	A	0.89	A	0.218	A
USGS	05427948	2012-11-07	1.62	A	0.0140	A	0.0623	A							0.00	A							0.550	A	0.89	A	0.217	A
USGS	05427948	2012-11-08	1.58	A	0.0135	A	0.0627	A							0.00	A							0.587	A	0.89	A	0.216	A
USGS	05427948	2012-11-09	1.43	A	0.0130	A	0.0630	A							0.00	A							0.623	A	0.89	A	0.215	A
USGS	05427948	2012-11-10	1.35	A	0.0130	A	0.0630	A							0.00	A							0.650	A	0.89	A	0.215	A
USGS	05427948	2012-11-11	6.45	A	0.0254	A	0.0784	A							0.87	A							0.724	A	0.95	A	0.206	A
USGS	05427948	2012-11-12	11.1	A	0.0398	A	0.0925	A							0.00	A							0.781	A	1.0	A	0.236	A
USGS	05427948	2012-11-13	6.45	A	0.0275	A	0.0789	A							0.00	A							0.760	A	1.0	A	0.275	A
USGS	05427948	2012-11-14	3.84	A	0.0237	A	0.0771	A							0.00	A							0.777	A	1.0	A	0.274	A
USGS	05427948	2012-11-15	2.45	A	0.0204	A	0.0753	A							0.00	A							0.795	A	1.0	A	0.273	A
USGS	05427948	2012-11-16	1.92	A	0.0186	A	0.0744	A							0.00	A							0.813	A	1.0	A	0.273	A
USGS	05427948	2012-11-17	1.65	A	0.0178	A	0.0743	A							0.00	A							0.831	A	1.0	A	0.272	A
USGS	05427948	2012-11-18	1.54	A	0.0170	A	0.0742	A							0.00	A							0.850	A	1.0	A	0.271	A
USGS	05427948	2012-11-19	1.53	A	0.0163	A	0.0741	A							0.01	A							0.869	A	1.0	A	0.271	A
USGS	05427948	2012-11-20	1.42	A	0.0156	A	0.0740	A							0.00	A							0.889	A	1.0	A	0.270	A
USGS	05427948	2012-11-21	1.34	A	0.0149	A	0.0739	A							0.00	A							0.909	A	1.0	A	0.269	A
USGS	05427948	2012-11-22	1.34	A	0.0143	A	0.0738	A							0.00	A							0.929	A	1.0	A	0.269	A
USGS	05427948	2012-11-23	1.33	A	0.0137	A	0.0737	A							0.00	A							0.950	A	1.0	A	0.268	A
USGS	05427948	2012-11-24	1.22	A	0.0131	A	0.0736	A							0.00	A							0.971	A	1.0	A	0.267	A
USGS	05427948	2012-11-25	1.27	A	0.0126	A	0.0736	A							0.00	A							0.993	A	1.0	A	0.267	A
USGS	05427948	2012-11-26	1.37	A	0.0120	A	0.0735	A							0.00	A							1.02	A	1.0	A	0.266	A
USGS	05427948	2012-11-27	1.29	A	0.0115	A	0.0734	A							0.00	A							1.04	A	1.0	A	0.265	A
USGS	05427948	2012-11-28	1.29	A	0.0110	A	0.0733	A							0.00	A							1.06	A	1.1	A	0.265	A
USGS	05427948	2012-11-29	1.30	A	0.0105	A	0.0732	A							0.00	A							1.09	A	1.1	A	0.264	A
USGS	05427948	2012-11-30	1.68	A	0.0101	A	0.0731	A							0.00	A							1.11	A	1.1	A	0.264	A
