# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-04 01:16:26 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427718 YAHARA RIVER AT WINDSOR, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427718
#            TS   parameter     statistic     Description
#        154887       00060     00003     Discharge, cubic feet per second (Mean)
#        154888       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154892       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154894       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        154896       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#        154898       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154900       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154901       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154902       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154903       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154887_00060_00003	154887_00060_00003_cd	154888_00665_00003	154888_00665_00003_cd	154892_00671_00003	154892_00671_00003_cd	154894_00625_00003	154894_00625_00003_cd	154896_00608_00003	154896_00608_00003_cd	154898_00631_00003	154898_00631_00003_cd	154900_00010_00001	154900_00010_00001_cd	154901_00010_00002	154901_00010_00002_cd	154902_00010_00003	154902_00010_00003_cd	154903_00045_00006	154903_00045_00006_cd
USGS	05427718	2011-03-28	48.3	A	0.155	A	0.0621	A	0.83	A	0.0963	A	7.30	A								
USGS	05427718	2011-03-29	50.7	A	0.159	A	0.0636	A	0.85	A	0.0986	A	7.10	A								
USGS	05427718	2011-03-30	53.5	A	0.163	A	0.0650	A	0.87	A	0.101	A	6.90	A								
USGS	05427718	2011-03-31	66.3	A	0.166	A	0.0666	A	0.89	A	0.103	A	6.71	A								
USGS	05427718	2011-04-01	64.5	A	0.170	A	0.0681	A	0.91	A	0.106	A	6.52	A								
USGS	05427718	2011-04-02	66.4	A	0.174	A	0.0697	A	0.93	A	0.108	A	6.34	A								
USGS	05427718	2011-04-03	69.6	A	0.250	A	0.0815	A	1.3	A	0.130	A	5.96	A								
USGS	05427718	2011-04-04	121	A	0.782	A	0.157	A	3.5	A	0.273	A	4.39	A								
USGS	05427718	2011-04-05	80.0	A	0.182	A	0.0720	A	0.97	A	0.112	A	6.13	A								
USGS	05427718	2011-04-06	65.9	A	0.177	A	0.0706	A	0.94	A	0.110	A	6.24	A								
USGS	05427718	2011-04-07	39.3	A	0.174	A	0.0698	A	0.93	A	0.108	A	6.34	A								
USGS	05427718	2011-04-08	35.7	A	0.172	A	0.0689	A	0.92	A	0.107	A	6.44	A								
USGS	05427718	2011-04-09	32.6	A	0.170	A	0.0680	A	0.91	A	0.106	A	6.54	A								
USGS	05427718	2011-04-10	32.5	A	0.168	A	0.0671	A	0.90	A	0.104	A	6.64	A								
USGS	05427718	2011-04-11	31.9	A	0.166	A	0.0663	A	0.88	A	0.103	A	6.74	A								
USGS	05427718	2011-04-12	29.5	A	0.164	A	0.0655	A	0.87	A	0.102	A	6.85	A								
USGS	05427718	2011-04-13	28.7	A	0.162	A	0.0646	A	0.86	A	0.100	A	6.96	A								
USGS	05427718	2011-04-14	27.7	A	0.160	A	0.0638	A	0.85	A	0.0990	A	7.07	A								
USGS	05427718	2011-04-15	29.2	A	0.158	A	0.0630	A	0.84	A	0.0978	A	7.18	A								
USGS	05427718	2011-04-16	38.4	A	0.156	A	0.0622	A	0.83	A	0.0965	A	7.29	A								
USGS	05427718	2011-04-17	32.7	A	0.154	A	0.0614	A	0.82	A	0.0953	A	7.40	A								
USGS	05427718	2011-04-18	28.5	A	0.152	A	0.0607	A	0.81	A	0.0940	A	7.52	A								
USGS	05427718	2011-04-19	40.2	A	0.186	A	0.0645	A	0.99	A	0.0609	A	6.06	A								
USGS	05427718	2011-04-20	67.6	A	0.207	A	0.0670	A	1.1	A	0.0420	A	5.15	A								
USGS	05427718	2011-04-21	69.0	A	0.207	A	0.0670	A	1.1	A	0.0420	A	5.15	A								
USGS	05427718	2011-04-22	51.7	A	0.207	A	0.0670	A	1.1	A	0.0420	A	5.15	A								
USGS	05427718	2011-04-23	68.9	A	0.207	A	0.0670	A	1.1	A	0.0420	A	5.15	A								
USGS	05427718	2011-04-24	42.3	A	0.150	A	0.0600	A	0.80	A	0.0927	A	7.61	A								
USGS	05427718	2011-04-25	35.3	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-04-26	90.7	A	0.289	A	0.0565	A	1.3	A	0.0720	A	4.32	A								
USGS	05427718	2011-04-27	78.8	A	0.223	A	0.00852	A	1.2	A	0.0483	A	4.80	A								
USGS	05427718	2011-04-28	47.2	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-04-29	38.3	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-04-30	34.6	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-01	32.3	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-02	29.1	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-03	28.2	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-04	27.1	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-05	27.2	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-06	27.9	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-07	26.7	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-08	25.4	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-09	27.6	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-10	28.4	A	0.150	A	0.0600	A	0.80	A	0.0930	A	7.62	A								
USGS	05427718	2011-05-11	40.6	A	0.222	A	0.0886	A	1.2	A	0.120	A	6.89	A								
USGS	05427718	2011-05-12	40.6	A	0.165	A	0.0661	A	0.89	A	0.0975	A	7.39	A								
USGS	05427718	2011-05-13	33.0	A	0.146	A	0.0593	A	0.79	A	0.0848	A	7.56	A								
USGS	05427718	2011-05-14	31.4	A	0.142	A	0.0588	A	0.78	A	0.0785	A	7.51	A								
USGS	05427718	2011-05-15	30.4	A	0.139	A	0.0582	A	0.77	A	0.0726	A	7.47	A								
USGS	05427718	2011-05-16	25.7	A	0.136	A	0.0576	A	0.76	A	0.0673	A	7.42	A								
USGS	05427718	2011-05-17	23.5	A	0.133	A	0.0571	A	0.76	A	0.0623	A	7.37	A								
USGS	05427718	2011-05-18	23.9	A	0.129	A	0.0566	A	0.75	A	0.0577	A	7.33	A								
USGS	05427718	2011-05-19	24.0	A	0.126	A	0.0560	A	0.74	A	0.0534	A	7.28	A								
USGS	05427718	2011-05-20	22.5	A	0.123	A	0.0555	A	0.73	A	0.0494	A	7.23	A								
USGS	05427718	2011-05-21	21.8	A	0.121	A	0.0550	A	0.73	A	0.0458	A	7.19	A								
USGS	05427718	2011-05-22	20.7	A	0.118	A	0.0544	A	0.72	A	0.0424	A	7.14	A								
USGS	05427718	2011-05-23	19.7	A	0.115	A	0.0539	A	0.71	A	0.0392	A	7.10	A								
USGS	05427718	2011-05-24	18.5	A	0.112	A	0.0534	A	0.70	A	0.0363	A	7.05	A								
USGS	05427718	2011-05-25	33.0	A	0.325	A	0.133	A	1.9	A	0.140	A	5.82	A								
USGS	05427718	2011-05-26	34.5	A	0.230	A	0.0966	A	1.4	A	0.0941	A	6.87	A								
USGS	05427718	2011-05-27	23.4	A	0.100	A	0.0477	A	0.63	A	0.0308	A	7.94	A								
USGS	05427718	2011-05-28	21.8	A	0.0999	A	0.0475	A	0.63	A	0.0306	A	7.99	A								
USGS	05427718	2011-05-29	21.3	A	0.0994	A	0.0473	A	0.63	A	0.0304	A	8.04	A								
USGS	05427718	2011-05-30	20.5	A	0.0989	A	0.0470	A	0.62	A	0.0303	A	8.08	A								
USGS	05427718	2011-05-31	18.4	A	0.0984	A	0.0468	A	0.62	A	0.0301	A	8.13	A								
USGS	05427718	2011-06-01	16.2	A	0.0978	A	0.0466	A	0.62	A	0.0299	A	8.18	A								
USGS	05427718	2011-06-02	15.5	A	0.0974	A	0.0464	A	0.61	A	0.0298	A	8.23	A								
USGS	05427718	2011-06-03	15.4	A	0.0968	A	0.0462	A	0.61	A	0.0296	A	8.28	A								
USGS	05427718	2011-06-04	14.9	A	0.0964	A	0.0459	A	0.61	A	0.0294	A	8.32	A								
USGS	05427718	2011-06-05	14.1	A	0.0958	A	0.0457	A	0.60	A	0.0293	A	8.37	A								
USGS	05427718	2011-06-06	14.1	A	0.0954	A	0.0455	A	0.60	A	0.0291	A	8.42	A								
USGS	05427718	2011-06-07	13.8	A	0.0949	A	0.0453	A	0.60	A	0.0290	A	8.47	A								
USGS	05427718	2011-06-08	13.3	A	0.0944	A	0.0451	A	0.60	A	0.0288	A	8.52	A								
USGS	05427718	2011-06-09	14.8	A	0.0939	A	0.0448	A	0.59	A	0.0286	A	8.57	A								
USGS	05427718	2011-06-10	16.9	A	0.0934	A	0.0446	A	0.59	A	0.0285	A	8.62	A								
USGS	05427718	2011-06-11	16.4	A	0.0929	A	0.0444	A	0.59	A	0.0283	A	8.67	A								
USGS	05427718	2011-06-12	15.3	A	0.0924	A	0.0442	A	0.58	A	0.0282	A	8.72	A								
USGS	05427718	2011-06-13	14.1	A	0.0920	A	0.0440	A	0.58	A	0.0280	A	8.76	A								
USGS	05427718	2011-06-14	13.6	A	0.0920	A	0.0440	A	0.58	A	0.0280	A	8.77	A								
USGS	05427718	2011-06-15	18.2	A	0.0920	A	0.0440	A	0.58	A	0.0280	A	8.77	A								
USGS	05427718	2011-06-16	19.7	A	0.0920	A	0.0440	A	0.58	A	0.0280	A	8.77	A								
USGS	05427718	2011-06-17	17.1	A	0.0920	A	0.0440	A	0.58	A	0.0280	A	8.77	A								
USGS	05427718	2011-06-18	16.4	A	0.0920	A	0.0440	A	0.58	A	0.0280	A	8.77	A								
USGS	05427718	2011-06-19	141	A	0.507	A	0.175	A	2.7	A	0.299	A	6.71	A								
USGS	05427718	2011-06-20	60.9	A	0.366	A	0.168	A	2.0	A	0.262	A	8.14	A								
USGS	05427718	2011-06-21	32.0	A	0.286	A	0.130	A	1.6	A	0.207	A	9.37	A								
USGS	05427718	2011-06-22	38.7	A	0.287	A	0.131	A	1.6	A	0.202	A	9.20	A								
USGS	05427718	2011-06-23	34.9	A	0.208	A	0.0992	A	1.3	A	0.116	A	9.61	A								
USGS	05427718	2011-06-24	29.7	A	0.162	A	0.0809	A	1.2	A	0.0677	A	9.19	A								
USGS	05427718	2011-06-25	23.0	A	0.126	A	0.0660	A	1.1	A	0.0395	A	8.79	A								
USGS	05427718	2011-06-26	19.8	A	0.100	A	0.0548	A	0.99	A	0.0241	A	8.44	A								
USGS	05427718	2011-06-27	18.1	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-06-28	16.4	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-06-29	15.1	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-06-30	14.7	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-01	15.1	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-02	15.1	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-03	14.4	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-04	14.9	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-05	18.0	A	0.156	A	0.0785	A	1.2	A	0.0762	A	8.20	A								
USGS	05427718	2011-07-06	25.0	A	0.170	A	0.0845	A	1.3	A	0.0888	A	8.16	A								
USGS	05427718	2011-07-07	19.3	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-08	17.3	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-09	16.6	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-10	17.6	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-11	23.6	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-12	22.9	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-13	20.1	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-14	19.3	A	0.0960	A	0.0530	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-15	18.8	A	0.0959	A	0.0529	A	0.97	A	0.0220	A	8.38	A								
USGS	05427718	2011-07-16	19.4	A	0.0952	A	0.0524	A	0.94	A	0.0217	A	8.40	A								
USGS	05427718	2011-07-17	19.7	A	0.0945	A	0.0519	A	0.91	A	0.0215	A	8.42	A								
USGS	05427718	2011-07-18	17.0	A	0.0938	A	0.0514	A	0.88	A	0.0212	A	8.44	A								
USGS	05427718	2011-07-19	17.0	A:e	0.0931	A	0.0508	A	0.86	A	0.0210	A	8.46	A								
USGS	05427718	2011-07-20	17.0	A:e	0.0923	A	0.0503	A	0.83	A	0.0207	A	8.48	A								
USGS	05427718	2011-07-21	17.0	A:e	0.0916	A	0.0498	A	0.80	A	0.0205	A	8.50	A								
USGS	05427718	2011-07-22	19.0	A	0.0909	A	0.0493	A	0.78	A	0.0202	A	8.52	A								
USGS	05427718	2011-07-23	20.5	A	0.0902	A	0.0488	A	0.76	A	0.0200	A	8.54	A								
USGS	05427718	2011-07-24	19.3	A	0.0895	A	0.0482	A	0.73	A	0.0197	A	8.56	A								
USGS	05427718	2011-07-25	19.0	A	0.0888	A	0.0477	A	0.71	A	0.0195	A	8.58	A								
USGS	05427718	2011-07-26	16.0	A	0.0882	A	0.0472	A	0.69	A	0.0193	A	8.60	A								
USGS	05427718	2011-07-27	17.0	A:e	0.0875	A	0.0468	A	0.67	A	0.0190	A	8.62	A								
USGS	05427718	2011-07-28	18.0	A:e	0.0868	A	0.0463	A	0.65	A	0.0188	A	8.64	A								
USGS	05427718	2011-07-29	21.0	A	0.0861	A	0.0458	A	0.63	A	0.0186	A	8.66	A								
USGS	05427718	2011-07-30	21.3	A	0.0855	A	0.0453	A	0.61	A	0.0184	A	8.68	A								
USGS	05427718	2011-07-31	19.8	A	0.0848	A	0.0448	A	0.59	A	0.0182	A	8.70	A								
USGS	05427718	2011-08-01	18.7	A	0.0842	A	0.0444	A	0.57	A	0.0179	A	8.73	A								
USGS	05427718	2011-08-02	18.6	A	0.0835	A	0.0439	A	0.55	A	0.0177	A	8.75	A								
USGS	05427718	2011-08-03	18.3	A	0.0829	A	0.0435	A	0.54	A	0.0175	A	8.77	A								
USGS	05427718	2011-08-04	16.9	A	0.0822	A	0.0430	A	0.52	A	0.0173	A	8.79	A								
USGS	05427718	2011-08-05	16.5	A	0.0816	A	0.0426	A	0.51	A	0.0171	A	8.81	A								
USGS	05427718	2011-08-06	16.2	A	0.0810	A	0.0421	A	0.49	A	0.0169	A	8.83	A								
USGS	05427718	2011-08-07	17.9	A	0.0804	A	0.0417	A	0.47	A	0.0167	A	8.85	A								
USGS	05427718	2011-08-08	16.4	A	0.0797	A	0.0413	A	0.46	A	0.0165	A	8.87	A								
USGS	05427718	2011-08-09	16.4	A	0.0791	A	0.0408	A	0.45	A	0.0163	A	8.89	A								
USGS	05427718	2011-08-10	15.0	A	0.0785	A	0.0404	A	0.43	A	0.0161	A	8.91	A								
USGS	05427718	2011-08-11	14.1	A	0.0779	A	0.0400	A	0.42	A	0.0159	A	8.94	A								
USGS	05427718	2011-08-12	13.9	A	0.0773	A	0.0396	A	0.41	A	0.0157	A	8.96	A								
USGS	05427718	2011-08-13	19.3	A	0.0767	A	0.0392	A	0.39	A	0.0155	A	8.98	A								
USGS	05427718	2011-08-14	17.9	A	0.0761	A	0.0388	A	0.38	A	0.0153	A	9.00	A								
USGS	05427718	2011-08-15	14.5	A	0.0755	A	0.0384	A	0.37	A	0.0152	A	9.02	A								
USGS	05427718	2011-08-16	12.9	A	0.0750	A	0.0380	A	0.36	A	0.0150	A	9.05	A								
USGS	05427718	2011-08-17	11.2	A	0.0745	A	0.0376	A	0.34	A	0.0150	A	9.10	A								
USGS	05427718	2011-08-18	10.7	A	0.0740	A	0.0372	A	0.33	A	0.0150	A	9.15	A								
USGS	05427718	2011-08-19	10.3	A	0.0735	A	0.0369	A	0.32	A	0.0150	A	9.20	A								
USGS	05427718	2011-08-20	13.5	A	0.0731	A	0.0365	A	0.30	A	0.0150	A	9.25	A								
USGS	05427718	2011-08-21	11.5	A	0.0726	A	0.0362	A	0.29	A	0.0150	A	9.31	A								
USGS	05427718	2011-08-22	10.5	A	0.0722	A	0.0358	A	0.28	A	0.0150	A	9.36	A								
USGS	05427718	2011-08-23	15.3	A	0.0717	A	0.0355	A	0.27	A	0.0150	A	9.41	A								
USGS	05427718	2011-08-24	14.6	A	0.0712	A	0.0351	A	0.26	A	0.0150	A	9.47	A								
USGS	05427718	2011-08-25	11.9	A	0.0708	A	0.0348	A	0.25	A	0.0150	A	9.52	A								
USGS	05427718	2011-08-26	9.71	A	0.0703	A	0.0345	A	0.24	A	0.0150	A	9.57	A								
USGS	05427718	2011-08-27	9.04	A	0.0699	A	0.0341	A	0.23	A	0.0150	A	9.63	A								
USGS	05427718	2011-08-28	8.52	A	0.0694	A	0.0338	A	0.22	A	0.0150	A	9.68	A								
USGS	05427718	2011-08-29	8.14	A	0.0690	A	0.0335	A	0.21	A	0.0150	A	9.74	A								
USGS	05427718	2011-08-30	7.33	A	0.0686	A	0.0332	A	0.20	A	0.0150	A	9.79	A								
USGS	05427718	2011-08-31	8.73	A	0.0681	A	0.0328	A	0.19	A	0.0150	A	9.85	A								
USGS	05427718	2011-09-01	7.79	A	0.0677	A	0.0325	A	0.18	A	0.0150	A	9.91	A								
USGS	05427718	2011-09-02	6.93	A	0.0673	A	0.0322	A	0.17	A	0.0150	A	9.96	A								
USGS	05427718	2011-09-03	18.5	A	0.315	A	0.144	A	1.7	A	0.222	A	7.99	A								
USGS	05427718	2011-09-04	12.3	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-05	8.73	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-06	7.94	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-07	7.46	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-08	7.03	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-09	6.91	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-10	7.23	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-11	6.96	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-12	6.74	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-13	6.20	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-14	6.41	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-15	6.61	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-16	6.93	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-17	7.61	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-18	8.23	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-19	13.6	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-20	10.7	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-21	9.84	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-22	10.2	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-23	10.1	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-24	10.9	A	0.0670	A	0.0320	A	0.17	A	0.0150	A	10.0	A								
USGS	05427718	2011-09-25	21.2	A	0.325	A	0.0733	A	1.7	A	0.0467	A	8.11	A								
USGS	05427718	2011-09-26	59.9	A	0.761	A	0.154	A	4.2	A	0.105	A	5.29	A								
USGS	05427718	2011-09-27	31.5	A	0.467	A	0.109	A	2.6	A	0.0673	A	5.68	A								
USGS	05427718	2011-09-28	20.9	A	0.0938	A	0.0456	A	0.43	A	0.0184	A	7.01	A								
USGS	05427718	2011-09-29	16.8	A	0.0880	A	0.0424	A	0.40	A	0.0170	A	7.76	A								
USGS	05427718	2011-09-30	15.8	A	0.0826	A	0.0394	A	0.37	A	0.0156	A	8.59	A								
USGS	05427718	2011-10-01	14.7	A	0.0670	A	0.0320	A	0.17	A	0.00700	A	10.0	A								
USGS	05427718	2011-10-02	14.2	A	0.0671	A	0.0320	A	0.17	A	0.00702	A	10.0	A								
USGS	05427718	2011-10-03	14.5	A	0.0671	A	0.0320	A	0.17	A	0.00703	A	10.0	A								
USGS	05427718	2011-10-04	14.4	A	0.0672	A	0.0320	A	0.17	A	0.00704	A	10.0	A								
USGS	05427718	2011-10-05	14.6	A	0.0672	A	0.0320	A	0.17	A	0.00706	A	10.0	A								
USGS	05427718	2011-10-06	14.3	A	0.0672	A	0.0320	A	0.17	A	0.00707	A	10.0	A								
USGS	05427718	2011-10-07	14.4	A	0.0673	A	0.0320	A	0.17	A	0.00708	A	10.0	A								
USGS	05427718	2011-10-08	15.0	A	0.0674	A	0.0320	A	0.17	A	0.00710	A	10.0	A								
USGS	05427718	2011-10-09	15.7	A	0.0674	A	0.0320	A	0.17	A	0.00711	A	10.0	A								
USGS	05427718	2011-10-10	16.5	A	0.0674	A	0.0320	A	0.17	A	0.00713	A	10.0	A								
USGS	05427718	2011-10-11	17.6	A	0.0675	A	0.0320	A	0.17	A	0.00714	A	10.0	A								
USGS	05427718	2011-10-12	18.4	A	0.0675	A	0.0320	A	0.17	A	0.00749	A	9.94	A								
USGS	05427718	2011-10-13	35.6	A	0.181	A	0.0759	A	0.70	A	0.0274	A	5.94	A								
USGS	05427718	2011-10-14	27.7	A	0.132	A	0.0457	A	0.42	A	0.0441	A	6.48	A								
USGS	05427718	2011-10-15	20.9	A	0.118	A	0.0434	A	0.26	A	0.0319	A	8.66	A								
USGS	05427718	2011-10-16	19.3	A	0.107	A	0.0428	A	0.23	A	0.0248	A	9.29	A								
USGS	05427718	2011-10-17	18.2	A	0.0976	A	0.0422	A	0.23	A	0.0200	A	9.33	A								
USGS	05427718	2011-10-18	17.7	A	0.0907	A	0.0417	A	0.23	A	0.0162	A	9.37	A								
USGS	05427718	2011-10-19	18.1	A	0.0893	A	0.0411	A	0.22	A	0.0134	A	9.41	A								
USGS	05427718	2011-10-20	18.3	A	0.0882	A	0.0405	A	0.22	A	0.0126	A	9.46	A								
USGS	05427718	2011-10-21	18.5	A	0.0872	A	0.0400	A	0.22	A	0.0121	A	9.50	A								
USGS	05427718	2011-10-22	18.5	A	0.0862	A	0.0394	A	0.22	A	0.0115	A	9.54	A								
USGS	05427718	2011-10-23	18.7	A	0.0851	A	0.0389	A	0.22	A	0.0110	A	9.58	A								
USGS	05427718	2011-10-24	22.7	A	0.0841	A	0.0383	A	0.22	A	0.0106	A	9.62	A								
USGS	05427718	2011-10-25	21.1	A	0.0831	A	0.0378	A	0.21	A	0.0101	A	9.66	A								
USGS	05427718	2011-10-26	20.5	A	0.0821	A	0.0373	A	0.21	A	0.00964	A	9.70	A								
USGS	05427718	2011-10-27	20.3	A	0.0812	A	0.0368	A	0.21	A	0.00921	A	9.75	A								
USGS	05427718	2011-10-28	19.9	A	0.0802	A	0.0363	A	0.21	A	0.00880	A	9.79	A								
USGS	05427718	2011-10-29	19.8	A	0.0792	A	0.0358	A	0.21	A	0.00841	A	9.83	A								
USGS	05427718	2011-10-30	19.5	A	0.0783	A	0.0353	A	0.21	A	0.00804	A	9.87	A								
USGS	05427718	2011-10-31	19.5	A	0.0774	A	0.0348	A	0.21	A	0.00769	A	9.92	A								
USGS	05427718	2011-11-01	19.2	A	0.0764	A	0.0343	A	0.20	A	0.00735	A	9.96	A								
USGS	05427718	2011-11-02	27.1	A	0.141	A	0.0609	A	0.69	A	0.00923	A	8.47	A								
USGS	05427718	2011-11-03	41.6	A	0.190	A	0.0734	A	0.67	A	0.0399	A	7.44	A								
USGS	05427718	2011-11-04	25.6	A	0.114	A	0.0459	A	0.38	A	0.0361	A	9.14	A								
USGS	05427718	2011-11-05	21.4	A	0.0954	A	0.0406	A	0.30	A	0.0278	A	9.53	A								
USGS	05427718	2011-11-06	19.8	A	0.0837	A	0.0372	A	0.25	A	0.0180	A	9.70	A								
USGS	05427718	2011-11-07	18.7	A	0.0735	A	0.0341	A	0.20	A	0.0104	A	9.87	A								
USGS	05427718	2011-11-08	47.1	A	0.384	A	0.111	A	1.9	A	0.0563	A	6.01	A								
USGS	05427718	2011-11-09	113	A	0.614	A	0.219	A	2.7	A	0.0360	A	3.74	A								
USGS	05427718	2011-11-10	81.8	A	0.455	A	0.217	A	1.7	A	0.0390	A	4.69	A								
USGS	05427718	2011-11-11	49.6	A	0.193	A	0.115	A	0.37	A	0.0260	A	7.36	A								
USGS	05427718	2011-11-12	40.5	A	0.180	A	0.105	A	0.30	A	0.0170	A	8.13	A								
USGS	05427718	2011-11-13	36.1	A	0.167	A	0.0964	A	0.27	A	0.0133	A	8.77	A								
USGS	05427718	2011-11-14	33.1	A	0.156	A	0.0883	A	0.27	A	0.0110	A	8.91	A								
USGS	05427718	2011-11-15	30.8	A	0.145	A	0.0809	A	0.27	A	0.00915	A	9.03	A								
USGS	05427718	2011-11-16	29.2	A	0.135	A	0.0741	A	0.27	A	0.00760	A	9.14	A								
USGS	05427718	2011-11-17	28.1	A	0.126	A	0.0680	A	0.26	A	0.00700	A	9.26	A								
USGS	05427718	2011-11-18	27.6	A	0.122	A	0.0647	A	0.26	A	0.00700	A	9.38	A								
USGS	05427718	2011-11-19	27.3	A	0.119	A	0.0622	A	0.26	A	0.00700	A	9.50	A								
